district,property_type,property_subtype,area,floor,price_per_sqm,total_price,build_year,transaction_date,property_condition,has_elevator,has_parking,green_ratio,plot_ratio
新城区,写字楼,普通写字楼,285.55,8,13310.22,380.07,1998,2023-06,良,True,True,0.41,3.06
雁塔区,住宅,中档小区,84.0,13,22668.92,190.41,2017,2022-05,中,True,False,0.34,3.61
新城区,商铺,社区商铺,81.16,5,18883.74,153.25,1995,2022-01,优,False,False,0.33,2.9
新城区,住宅,中档小区,137.92,4,12099.88,166.88,2004,2020-08,差,False,True,0.29,1.56
经开区,商铺,临街商铺,289.06,32,16853.58,487.16,2000,2020-10,差,True,True,0.37,1.76
长安区,商铺,临街商铺,59.5,2,25003.0,148.77,2012,2019-01,中,False,True,0.38,4.46
高新区,写字楼,甲级写字楼,303.1,8,34957.95,1059.56,2019,2023-08,中,True,True,0.38,1.54
曲江新区,商铺,社区商铺,90.0,16,22784.03,205.05,2008,2019-04,良,False,False,0.27,2.09
雁塔区,写字楼,甲级写字楼,771.61,18,25219.03,1945.94,1999,2023-09,优,True,True,0.3,2.2
新城区,住宅,中档小区,117.98,4,12425.19,146.6,2011,2021-03,优,False,False,0.39,3.39
新城区,住宅,中档小区,139.49,20,20837.56,290.66,2005,2021-09,优,True,True,0.34,4.38
灞桥区,写字楼,普通写字楼,226.72,12,16105.21,365.14,2013,2023-08,差,True,True,0.37,2.08
长安区,写字楼,普通写字楼,341.96,9,11000.2,376.16,2002,2019-08,良,True,True,0.37,2.8
高新区,商铺,商场商铺,34.71,7,48890.64,169.71,2022,2022-12,优,False,True,0.34,2.83
未央区,写字楼,普通写字楼,289.91,6,10963.66,317.85,2012,2022-03,优,False,False,0.44,3.73
经开区,写字楼,乙级写字楼,581.33,14,21231.2,1234.23,1996,2021-10,良,False,False,0.35,2.16
碑林区,写字楼,乙级写字楼,164.96,15,29746.54,490.69,2017,2019-03,中,True,False,0.27,3.96
新城区,写字楼,甲级写字楼,308.76,15,23541.25,726.87,1997,2019-11,差,False,False,0.28,2.84
长安区,商铺,临街商铺,217.24,3,19221.76,417.57,2000,2023-01,优,False,False,0.43,2.62
曲江新区,写字楼,普通写字楼,437.47,24,20272.67,886.88,1996,2019-11,中,False,False,0.33,2.33
未央区,住宅,普通住宅,100.0,7,9534.61,95.35,1995,2022-10,差,False,True,0.4,1.95
曲江新区,写字楼,普通写字楼,385.37,25,23110.2,890.6,2020,2020-04,优,True,True,0.44,4.34
曲江新区,商铺,社区商铺,105.24,18,22979.91,241.84,1999,2020-04,差,False,False,0.34,3.83
雁塔区,商铺,商场商铺,52.88,32,40631.7,214.87,2011,2022-08,优,True,True,0.37,3.63
曲江新区,住宅,高档小区,149.42,2,28740.43,429.44,2018,2023-12,良,False,False,0.43,3.22
曲江新区,写字楼,普通写字楼,365.66,17,17433.5,637.48,1999,2019-11,差,False,True,0.42,3.21
雁塔区,住宅,中档小区,146.49,2,18345.59,268.75,1999,2022-06,良,False,False,0.27,3.05
灞桥区,写字楼,甲级写字楼,917.24,12,28789.8,2640.71,2019,2019-11,中,False,False,0.28,3.94
新城区,写字楼,乙级写字楼,218.42,33,18099.38,395.32,1990,2021-08,差,True,True,0.37,1.68
曲江新区,写字楼,甲级写字楼,975.79,3,34778.51,3393.67,1997,2023-05,中,False,False,0.28,1.73
雁塔区,写字楼,普通写字楼,361.81,18,24237.49,876.93,2006,2021-03,优,False,False,0.42,3.0
高新区,写字楼,甲级写字楼,220.47,24,35706.58,787.22,2009,2020-05,优,False,False,0.34,2.97
未央区,住宅,中档小区,71.32,5,11039.63,78.73,1990,2022-06,优,False,True,0.43,4.23
新城区,住宅,高档小区,117.1,26,24422.26,285.97,2017,2023-06,中,False,False,0.26,4.4
经开区,商铺,临街商铺,72.34,13,15670.0,113.35,2012,2020-09,良,True,False,0.34,2.02
雁塔区,住宅,普通住宅,80.67,1,12767.13,102.99,2005,2021-04,良,False,False,0.39,3.92
新城区,商铺,商场商铺,167.57,10,24565.13,411.63,1998,2020-08,差,False,True,0.3,3.14
曲江新区,住宅,高档小区,104.8,8,34086.15,357.23,2020,2022-03,良,False,False,0.29,3.83
长安区,商铺,临街商铺,187.73,5,16891.12,317.09,2000,2021-01,优,False,True,0.35,1.9
莲湖区,商铺,社区商铺,78.97,9,16772.74,132.45,2020,2022-06,中,False,True,0.41,3.87
莲湖区,写字楼,乙级写字楼,626.83,2,22832.28,1431.19,1995,2021-05,差,False,True,0.32,3.13
高新区,写字楼,普通写字楼,416.15,6,17316.09,720.61,2013,2020-11,优,False,True,0.4,4.47
高新区,写字楼,普通写字楼,86.57,3,18926.44,163.84,2007,2023-12,差,False,False,0.42,2.18
雁塔区,商铺,临街商铺,269.64,22,20900.05,563.54,1995,2022-11,差,False,True,0.41,4.05
灞桥区,住宅,中档小区,99.62,14,10716.06,106.75,2012,2023-06,良,False,True,0.35,4.1
曲江新区,写字楼,乙级写字楼,566.39,22,29698.88,1682.13,2002,2019-12,良,True,False,0.33,4.49
曲江新区,写字楼,普通写字楼,422.77,30,22908.21,968.49,2021,2021-09,中,False,True,0.42,2.23
碑林区,住宅,中档小区,130.58,11,23873.37,311.74,2007,2023-11,良,True,True,0.36,3.84
灞桥区,写字楼,甲级写字楼,930.56,4,21400.91,1991.48,2004,2019-11,差,False,False,0.38,4.27
碑林区,住宅,普通住宅,116.49,5,18292.6,213.09,2007,2019-01,优,False,False,0.33,3.35
长安区,住宅,普通住宅,100.34,12,9021.78,90.52,2021,2021-05,中,False,False,0.28,2.17
碑林区,商铺,商场商铺,106.94,14,45085.06,482.13,2018,2022-11,差,False,False,0.36,2.31
曲江新区,写字楼,普通写字楼,83.55,9,20357.11,170.09,2016,2022-02,中,True,True,0.34,1.88
莲湖区,商铺,社区商铺,107.05,19,16466.07,176.26,1992,2022-09,差,False,True,0.43,3.91
高新区,商铺,临街商铺,136.3,23,22120.67,301.51,1995,2022-08,优,False,False,0.42,4.15
碑林区,写字楼,普通写字楼,289.79,18,25557.49,740.64,2018,2021-06,优,False,True,0.36,3.53
雁塔区,商铺,社区商铺,54.63,27,23078.75,126.08,2003,2019-10,中,True,False,0.38,3.08
碑林区,写字楼,乙级写字楼,330.23,23,32666.31,1078.74,2005,2021-12,中,False,False,0.42,2.76
曲江新区,商铺,商场商铺,81.81,10,47571.11,389.19,2013,2022-04,中,False,False,0.39,2.08
高新区,住宅,普通住宅,85.08,13,10838.02,92.21,2008,2020-08,中,True,True,0.4,2.41
高新区,住宅,普通住宅,96.89,9,13733.12,133.06,2008,2022-07,中,True,True,0.32,4.46
莲湖区,写字楼,乙级写字楼,266.4,4,24770.95,659.9,2019,2022-10,差,False,True,0.36,2.52
长安区,写字楼,甲级写字楼,543.42,24,16755.51,910.53,1995,2023-07,差,True,True,0.39,1.9
莲湖区,写字楼,普通写字楼,336.59,19,16320.46,549.34,1991,2023-10,优,True,True,0.32,3.94
高新区,住宅,高档小区,97.51,32,23569.7,229.83,2003,2020-05,差,False,True,0.31,1.92
碑林区,住宅,普通住宅,82.53,5,16650.78,137.42,2009,2023-06,差,False,True,0.44,2.76
雁塔区,住宅,高档小区,151.33,22,33953.39,513.82,2022,2022-01,差,False,True,0.42,2.25
经开区,写字楼,乙级写字楼,620.7,7,12486.18,775.01,1999,2021-03,良,False,False,0.36,4.48
曲江新区,商铺,商场商铺,124.4,1,45601.81,567.29,2009,2022-11,良,False,True,0.44,2.1
曲江新区,商铺,临街商铺,276.23,32,22430.1,619.59,1998,2021-02,差,False,False,0.42,2.23
未央区,住宅,普通住宅,109.61,21,12286.79,134.68,2021,2023-08,优,True,False,0.29,2.8
莲湖区,商铺,临街商铺,291.31,33,18836.25,548.72,2012,2019-01,优,True,True,0.27,4.13
雁塔区,写字楼,甲级写字楼,219.84,25,37525.57,824.97,2018,2023-04,优,False,True,0.33,1.73
碑林区,写字楼,普通写字楼,132.42,2,23181.07,306.96,2001,2022-04,良,False,True,0.44,2.31
碑林区,商铺,商场商铺,134.95,17,32517.14,438.82,1995,2020-02,良,False,False,0.31,1.85
碑林区,商铺,商场商铺,113.73,6,39205.27,445.9,1994,2022-09,优,False,True,0.45,2.64
碑林区,商铺,商场商铺,161.23,25,52755.78,850.56,2011,2023-11,中,True,True,0.3,1.7
碑林区,住宅,中档小区,88.16,31,14407.08,127.01,1991,2019-02,良,True,False,0.4,2.92
雁塔区,商铺,商场商铺,153.67,6,34263.33,526.51,2001,2022-10,良,False,False,0.29,3.12
高新区,商铺,社区商铺,34.98,2,22302.89,78.01,2003,2021-11,差,False,True,0.31,2.59
长安区,商铺,社区商铺,98.86,9,16316.13,161.3,2013,2023-10,中,True,False,0.43,2.56
长安区,商铺,临街商铺,278.9,28,18361.5,512.1,2011,2023-09,优,True,True,0.29,1.91
雁塔区,住宅,普通住宅,112.64,10,11641.87,131.13,2008,2023-10,良,True,True,0.35,1.6
长安区,写字楼,普通写字楼,479.95,1,10917.92,524.0,2009,2022-07,差,False,False,0.33,3.06
灞桥区,住宅,中档小区,121.4,33,11818.1,143.48,2015,2019-11,优,True,True,0.44,4.28
雁塔区,商铺,社区商铺,65.33,3,21635.67,141.34,2004,2022-02,差,False,True,0.38,3.11
新城区,住宅,中档小区,107.56,4,17258.31,185.62,2021,2023-08,中,False,True,0.44,4.12
高新区,写字楼,乙级写字楼,505.6,4,29582.15,1495.68,2022,2022-05,中,False,True,0.4,3.03
高新区,商铺,临街商铺,152.52,10,22736.1,346.77,1991,2023-05,中,True,True,0.29,3.74
莲湖区,商铺,社区商铺,74.82,18,14279.08,106.84,1995,2022-08,优,False,False,0.31,2.81
曲江新区,住宅,高档小区,109.79,6,20460.98,224.64,2016,2020-02,差,False,True,0.44,2.21
新城区,商铺,商场商铺,50.85,27,40085.97,203.84,2005,2020-02,差,False,True,0.43,2.32
新城区,商铺,社区商铺,117.76,12,23963.53,282.2,2008,2020-08,良,False,True,0.29,2.03
莲湖区,住宅,高档小区,133.96,3,16564.37,221.9,2015,2023-09,优,False,False,0.3,1.5
雁塔区,写字楼,普通写字楼,180.73,23,16085.87,290.72,1993,2023-07,差,False,False,0.31,3.65
未央区,住宅,中档小区,116.71,20,16152.46,188.52,2013,2021-11,良,True,False,0.34,2.65
灞桥区,写字楼,乙级写字楼,683.14,29,14739.06,1006.89,1994,2019-09,良,False,True,0.43,4.08
新城区,写字楼,普通写字楼,444.76,3,20524.02,912.82,2014,2023-02,优,False,False,0.28,3.16
长安区,商铺,临街商铺,154.37,8,17701.41,273.25,2009,2021-05,中,False,False,0.44,3.29
高新区,住宅,中档小区,91.38,5,25860.63,236.31,2022,2022-05,良,False,False,0.43,3.24
灞桥区,住宅,普通住宅,95.35,22,10612.68,101.19,2015,2020-07,优,False,False,0.38,3.91
新城区,写字楼,甲级写字楼,563.72,10,25168.98,1418.83,2002,2023-07,良,False,True,0.25,3.19
新城区,写字楼,甲级写字楼,741.26,31,23394.58,1734.15,1993,2020-03,中,False,False,0.29,3.14
经开区,商铺,商场商铺,117.62,4,33672.47,396.06,2019,2021-03,优,False,True,0.29,3.68
雁塔区,商铺,社区商铺,132.53,10,18384.02,243.65,1995,2021-01,中,False,False,0.32,4.08
高新区,商铺,社区商铺,126.53,26,25453.66,322.07,2020,2021-08,中,True,True,0.32,3.67
新城区,写字楼,普通写字楼,85.54,15,15024.74,128.53,2011,2022-02,良,False,False,0.37,3.66
雁塔区,住宅,中档小区,125.28,33,18049.93,226.12,2014,2020-01,良,True,True,0.42,3.44
灞桥区,商铺,商场商铺,127.77,23,24734.87,316.04,2004,2022-09,优,True,True,0.4,2.47
高新区,商铺,商场商铺,189.05,13,30817.85,582.61,2000,2022-05,优,False,False,0.37,3.08
莲湖区,住宅,普通住宅,79.4,16,15321.23,121.65,1994,2022-11,中,True,False,0.27,4.45
灞桥区,商铺,商场商铺,65.9,15,24858.95,163.81,1993,2023-10,中,False,False,0.39,3.4
莲湖区,商铺,临街商铺,136.8,8,26961.49,368.84,2005,2020-06,良,False,False,0.31,4.08
碑林区,写字楼,乙级写字楼,170.57,27,22596.15,385.43,2006,2022-11,良,False,True,0.41,2.53
新城区,住宅,高档小区,136.81,16,21765.15,297.78,2006,2023-02,良,False,False,0.37,2.19
雁塔区,商铺,商场商铺,195.83,7,34378.69,673.24,2006,2019-10,优,False,False,0.29,2.24
未央区,写字楼,普通写字楼,155.16,32,9624.39,149.33,1990,2023-12,优,True,True,0.38,3.82
莲湖区,商铺,商场商铺,152.3,30,34443.26,524.58,2015,2021-07,优,True,False,0.39,4.26
雁塔区,商铺,社区商铺,92.44,15,21976.23,203.15,2006,2020-11,优,True,False,0.42,2.08
灞桥区,住宅,高档小区,103.53,1,11510.02,119.17,1990,2023-08,差,False,True,0.34,4.27
灞桥区,商铺,商场商铺,80.26,23,27969.38,224.49,2010,2020-02,良,True,True,0.36,3.61
曲江新区,商铺,社区商铺,95.64,3,22468.41,214.89,2008,2023-10,中,False,True,0.43,4.02
灞桥区,住宅,普通住宅,60.17,9,10514.64,63.27,2007,2023-03,差,True,True,0.35,2.55
经开区,住宅,中档小区,104.93,19,9631.87,101.06,1994,2023-10,中,False,False,0.45,2.93
莲湖区,住宅,中档小区,93.85,4,18101.77,169.88,2015,2020-01,中,False,False,0.44,4.3
莲湖区,商铺,临街商铺,296.82,1,33094.36,982.31,2018,2021-01,优,False,False,0.29,3.72
灞桥区,商铺,商场商铺,172.63,2,21856.2,377.29,2002,2019-09,中,False,True,0.44,3.19
莲湖区,商铺,社区商铺,110.89,4,20811.85,230.78,1994,2021-09,良,False,False,0.3,3.54
雁塔区,住宅,普通住宅,115.71,28,11723.43,135.66,1993,2021-06,差,True,False,0.39,4.02
经开区,商铺,临街商铺,292.86,24,20465.03,599.35,2019,2022-05,中,False,True,0.42,4.18
雁塔区,写字楼,普通写字楼,446.04,7,24666.84,1100.23,2021,2022-06,中,False,False,0.41,4.24
灞桥区,商铺,社区商铺,107.46,21,10752.91,115.55,2011,2022-05,差,False,True,0.25,3.94
灞桥区,商铺,社区商铺,128.72,2,12732.7,163.89,1997,2019-01,良,False,True,0.29,4.14
未央区,写字楼,乙级写字楼,686.7,7,20763.65,1425.84,2008,2020-03,良,False,True,0.41,4.17
曲江新区,商铺,商场商铺,112.08,19,37150.67,416.4,1998,2023-06,差,False,True,0.43,1.64
雁塔区,写字楼,甲级写字楼,852.16,20,45986.45,3918.79,2015,2020-04,中,True,False,0.34,4.5
莲湖区,写字楼,普通写字楼,270.19,8,14670.71,396.38,2009,2019-08,良,False,True,0.36,2.7
碑林区,住宅,中档小区,146.85,1,20351.94,298.87,1997,2019-03,中,False,False,0.3,3.94
经开区,商铺,社区商铺,79.05,20,14176.34,112.06,2014,2020-07,良,True,False,0.26,1.97
未央区,写字楼,甲级写字楼,276.52,1,22942.6,634.42,2013,2019-10,良,False,False,0.29,4.34
未央区,住宅,普通住宅,77.94,1,11694.01,91.14,1993,2020-10,良,False,False,0.42,4.44
莲湖区,写字楼,普通写字楼,400.36,30,17437.82,698.14,2004,2019-08,差,False,False,0.31,3.73
经开区,写字楼,甲级写字楼,905.05,6,18775.44,1699.26,2006,2022-09,差,False,False,0.3,3.9
灞桥区,写字楼,普通写字楼,211.27,4,12129.97,256.27,2012,2023-04,差,False,False,0.41,2.35
碑林区,商铺,社区商铺,66.31,20,22860.21,151.58,1992,2021-10,中,True,True,0.29,4.16
碑林区,住宅,高档小区,141.43,17,26387.39,373.21,1990,2019-09,中,False,True,0.41,2.21
长安区,写字楼,甲级写字楼,457.71,22,23461.01,1073.84,2008,2019-03,优,True,True,0.26,2.87
经开区,商铺,临街商铺,125.53,21,16504.95,207.19,2006,2020-05,良,False,False,0.42,2.81
经开区,住宅,高档小区,163.81,8,14325.77,234.67,2002,2023-07,中,True,False,0.35,3.61
新城区,写字楼,乙级写字楼,336.77,1,18512.37,623.44,1997,2022-04,优,False,True,0.37,3.58
灞桥区,商铺,商场商铺,107.31,30,27585.37,296.02,2019,2020-09,优,False,True,0.33,3.04
曲江新区,写字楼,甲级写字楼,754.64,17,42809.45,3230.59,2021,2023-07,差,False,True,0.42,2.38
未央区,住宅,中档小区,109.08,4,12427.27,135.56,1994,2020-09,中,False,True,0.4,2.46
灞桥区,商铺,商场商铺,187.26,19,19146.09,358.52,2022,2022-09,中,True,True,0.37,2.93
灞桥区,写字楼,甲级写字楼,996.08,14,24512.49,2441.64,2018,2020-03,中,True,True,0.38,4.12
莲湖区,写字楼,普通写字楼,458.58,24,19166.73,878.94,2011,2019-03,优,True,False,0.33,3.86
高新区,写字楼,乙级写字楼,396.73,15,21050.82,835.15,2002,2020-01,优,False,True,0.39,3.96
经开区,写字楼,甲级写字楼,834.27,3,25465.32,2124.49,2001,2019-02,差,False,True,0.28,2.44
未央区,住宅,高档小区,154.19,1,17225.59,265.6,2018,2021-09,良,False,True,0.43,2.67
莲湖区,商铺,商场商铺,195.9,8,31439.73,615.91,2010,2021-02,中,True,False,0.29,4.19
曲江新区,写字楼,普通写字楼,387.38,21,16232.36,628.81,2003,2020-12,良,True,False,0.32,4.3
曲江新区,写字楼,普通写字楼,482.31,15,16703.2,805.6,1996,2023-03,优,True,True,0.43,1.75
高新区,写字楼,普通写字楼,433.6,13,17361.19,752.78,2010,2021-01,差,False,False,0.36,3.97
经开区,商铺,商场商铺,177.31,4,30874.69,547.43,2016,2019-06,差,False,False,0.36,3.93
经开区,商铺,社区商铺,57.86,33,16747.28,96.9,2007,2020-02,优,False,True,0.38,2.89
长安区,写字楼,甲级写字楼,918.04,5,20061.09,1841.69,2023,2023-06,优,False,True,0.39,1.79
莲湖区,写字楼,乙级写字楼,607.3,10,20007.26,1215.04,2003,2019-09,优,True,True,0.29,3.88
长安区,住宅,中档小区,72.19,12,13530.89,97.68,2012,2021-01,差,False,True,0.37,2.52
新城区,住宅,高档小区,114.18,11,18958.93,216.47,2007,2022-11,差,True,True,0.38,3.33
碑林区,商铺,临街商铺,251.46,14,43500.99,1093.87,2014,2020-02,中,True,False,0.32,1.88
碑林区,写字楼,普通写字楼,287.9,3,20276.59,583.77,2019,2023-06,优,False,True,0.34,2.6
雁塔区,写字楼,甲级写字楼,255.35,23,35767.33,913.32,2009,2020-06,中,True,False,0.38,3.25
莲湖区,商铺,社区商铺,105.02,15,19796.83,207.9,1993,2022-04,差,True,True,0.26,2.59
未央区,写字楼,乙级写字楼,642.1,6,13992.48,898.46,1999,2022-12,优,False,False,0.4,1.7
莲湖区,写字楼,甲级写字楼,872.26,5,32863.11,2866.51,1991,2023-06,中,False,False,0.39,4.14
新城区,商铺,临街商铺,262.42,4,31804.3,834.62,2012,2023-12,中,False,False,0.45,4.04
雁塔区,写字楼,普通写字楼,458.86,6,22796.5,1046.03,2007,2022-11,中,False,True,0.38,2.09
经开区,写字楼,甲级写字楼,994.95,33,27712.42,2757.24,2012,2019-01,差,True,False,0.38,3.18
碑林区,商铺,社区商铺,82.94,17,18750.88,155.53,1990,2023-05,差,True,False,0.3,4.47
新城区,住宅,普通住宅,99.02,8,12269.85,121.49,2011,2022-11,良,True,False,0.29,2.88
曲江新区,商铺,社区商铺,97.51,2,22039.32,214.9,2019,2022-05,中,False,True,0.39,3.47
莲湖区,住宅,普通住宅,80.75,10,8806.01,71.11,2006,2022-07,差,True,True,0.41,3.47
曲江新区,住宅,高档小区,116.89,14,18126.36,211.88,2006,2023-09,良,True,True,0.28,2.88
未央区,住宅,普通住宅,97.89,1,14834.45,145.21,2010,2021-01,差,False,False,0.4,2.01
未央区,商铺,商场商铺,53.23,1,28731.38,152.93,2012,2020-08,良,False,False,0.45,1.93
碑林区,写字楼,甲级写字楼,818.68,7,42736.29,3498.75,2006,2023-05,良,False,False,0.28,3.25
新城区,住宅,中档小区,145.17,19,12743.7,185.0,1991,2022-11,优,False,False,0.39,3.83
莲湖区,商铺,商场商铺,91.04,22,35206.81,320.51,2014,2023-11,良,False,False,0.44,2.61
碑林区,写字楼,普通写字楼,251.95,8,26129.03,658.31,2007,2020-02,中,True,False,0.31,3.48
高新区,写字楼,甲级写字楼,345.51,16,28435.16,982.47,1991,2022-08,差,False,True,0.26,1.51
长安区,商铺,社区商铺,102.71,28,18011.75,184.99,2012,2023-10,差,True,True,0.37,1.51
莲湖区,写字楼,乙级写字楼,774.09,31,23008.74,1781.07,2009,2019-11,中,False,True,0.41,2.36
曲江新区,住宅,中档小区,116.0,3,15501.73,179.82,2019,2023-08,优,False,True,0.31,3.14
灞桥区,商铺,商场商铺,47.88,30,25962.67,124.32,2010,2022-09,中,False,True,0.31,1.56
长安区,写字楼,普通写字楼,438.87,18,13021.87,571.49,1993,2020-07,中,False,False,0.4,2.93
灞桥区,商铺,社区商铺,127.88,21,12301.05,157.3,2017,2021-05,良,True,True,0.26,2.6
长安区,写字楼,乙级写字楼,610.32,3,24423.18,1490.6,2019,2021-09,优,False,True,0.26,1.84
经开区,商铺,商场商铺,82.38,30,20772.79,171.14,2004,2019-03,良,True,False,0.28,1.54
曲江新区,写字楼,甲级写字楼,931.85,22,24564.02,2289.0,1994,2022-07,优,True,False,0.45,4.39
未央区,写字楼,普通写字楼,99.91,10,16683.87,166.68,2007,2021-05,中,True,True,0.31,4.06
长安区,写字楼,乙级写字楼,487.47,4,15456.02,753.44,2011,2021-04,良,False,False,0.39,2.46
未央区,商铺,临街商铺,262.94,27,23379.72,614.74,2009,2020-07,中,True,False,0.31,3.95
长安区,写字楼,乙级写字楼,631.61,5,15464.59,976.76,1994,2022-04,差,False,True,0.38,2.75
未央区,商铺,商场商铺,105.54,6,25283.14,266.83,2013,2019-09,良,False,False,0.41,3.69
灞桥区,写字楼,甲级写字楼,935.7,9,14435.73,1350.75,1991,2023-04,中,True,False,0.3,3.56
灞桥区,商铺,商场商铺,103.62,17,24721.27,256.17,2017,2022-06,良,False,True,0.41,4.43
碑林区,商铺,商场商铺,103.01,5,42111.66,433.78,1993,2023-05,优,False,True,0.41,3.43
