district,enterprise_type,register_date,registered_capital,employee_count,development_stage,is_active,annual_revenue,annual_profit,patent_count,rd_investment_ratio,has_foreign_investment,is_listed,tax_contribution
莲湖区,商贸服务,2023-11-14,1912.76,174,成熟期,True,9145.23,2270.4,5,0.0436,False,False,469.3
经开区,制造业,2023-09-13,13571.44,1304,成熟期,True,50235.11,8870.55,4,0.0193,False,False,4172.13
曲江新区,文化创意,2020-12-29,573.14,45,成长期,True,1595.38,221.73,9,0.0622,False,False,148.54
碑林区,文化创意,2022-07-18,337.55,17,成熟期,True,1170.45,266.98,11,0.0915,False,False,133.25
碑林区,金融服务,2019-08-24,45872.13,93,成长期,True,134279.77,23795.34,4,0.0106,False,True,16958.69
碑林区,商贸服务,2019-02-22,3857.19,44,成熟期,True,13365.95,3369.81,0,0.0497,True,True,1616.65
新城区,金融服务,2023-04-22,8499.42,298,成长期,False,12958.7,1874.25,3,0.0219,False,True,1367.28
雁塔区,文化创意,2022-02-15,707.9,59,成长期,False,1144.44,217.03,18,0.111,True,False,156.74
雁塔区,文化创意,2022-04-26,762.33,5,初创期,True,981.83,-86.7,9,0.1286,True,False,142.54
长安区,文化创意,2020-07-26,986.27,95,成长期,True,1814.72,249.78,17,0.0601,False,False,271.02
高新区,制造业,2021-07-07,5917.88,715,初创期,True,8868.25,305.91,1,0.0206,False,False,583.71
曲江新区,科技企业,2021-08-13,3666.35,202,初创期,True,4815.46,-707.65,6,0.0792,False,False,532.21
经开区,制造业,2023-10-06,17387.33,1502,成长期,True,46599.18,7699.55,1,0.0244,True,False,2546.53
高新区,金融服务,2020-03-06,29246.43,278,成长期,False,85982.43,16199.06,5,0.0272,False,True,7436.32
新城区,文化创意,2022-12-09,440.33,8,成长期,True,663.85,129.92,8,0.0647,True,False,39.25
雁塔区,文化创意,2023-05-12,130.95,31,初创期,True,74.96,0.17,7,0.0564,True,False,4.36
未央区,商贸服务,2021-06-14,3240.27,67,成长期,True,8202.77,1268.51,2,0.018,True,False,866.27
未央区,制造业,2022-12-10,12768.51,741,成熟期,True,61044.12,12741.21,3,0.0123,True,True,4647.87
未央区,制造业,2021-12-06,6457.96,1754,成熟期,True,23373.43,4132.11,3,0.0486,False,False,1518.94
雁塔区,商贸服务,2021-08-01,3683.5,21,成长期,True,9678.88,1663.79,3,0.0195,True,False,988.52
莲湖区,科技企业,2021-11-04,9892.09,328,成熟期,False,49205.0,12037.23,8,0.1196,True,True,2732.13
高新区,科技企业,2021-10-30,7030.18,469,成熟期,True,28074.27,8117.63,7,0.1083,False,False,2137.74
高新区,金融服务,2020-05-15,27397.63,125,成熟期,False,119339.24,20546.39,5,0.0278,True,False,15622.42
经开区,商贸服务,2023-03-31,3679.53,16,成长期,True,10951.22,1761.47,0,0.0324,False,False,1327.06
雁塔区,金融服务,2023-01-19,45097.83,226,初创期,True,42216.26,-2206.93,4,0.0152,True,False,4010.18
经开区,科技企业,2019-04-19,7970.41,339,成长期,True,22068.04,3301.67,15,0.1423,False,True,2930.1
曲江新区,制造业,2019-08-13,9746.68,315,初创期,True,11562.53,603.5,0,0.0128,False,False,708.24
长安区,制造业,2022-06-20,1351.3,1121,成长期,True,2608.04,485.42,1,0.0308,False,False,309.93
莲湖区,商贸服务,2023-07-27,1217.76,194,转型期,True,4635.01,592.08,1,0.0438,False,False,451.05
新城区,金融服务,2021-12-04,8760.49,27,初创期,True,11733.99,611.46,2,0.0262,False,True,607.67
长安区,制造业,2019-06-11,18944.65,1846,初创期,True,17228.76,633.09,5,0.023,False,False,1904.67
高新区,科技企业,2023-11-24,1916.56,455,成长期,True,5189.31,580.94,17,0.1054,False,False,320.55
灞桥区,文化创意,2019-12-03,1097.39,61,成熟期,True,4162.68,1200.87,20,0.1012,False,False,510.21
碑林区,文化创意,2020-09-10,1130.92,35,成长期,True,2897.08,470.63,8,0.1228,False,False,409.66
雁塔区,科技企业,2023-08-29,6013.36,435,初创期,True,4623.99,-386.08,9,0.148,True,False,523.64
未央区,制造业,2021-02-06,15561.3,1719,初创期,True,15644.02,-368.85,2,0.0463,True,False,849.04
新城区,商贸服务,2021-01-13,2851.78,190,成熟期,True,13987.46,3491.7,5,0.0131,True,False,1247.79
新城区,商贸服务,2019-07-26,4753.15,50,成熟期,True,19509.3,3790.63,3,0.0159,False,True,2299.35
未央区,制造业,2022-09-21,7630.02,940,初创期,True,6595.4,-403.89,5,0.0187,True,False,349.34
长安区,制造业,2020-11-16,1175.37,845,成长期,True,1853.8,257.61,3,0.0172,True,False,108.61
曲江新区,文化创意,2022-08-04,1121.63,22,成长期,True,3359.29,563.49,8,0.1397,False,False,169.32
曲江新区,商贸服务,2019-04-10,3799.71,197,初创期,True,5238.1,-538.91,3,0.0439,True,False,769.98
曲江新区,文化创意,2021-11-05,396.6,48,初创期,False,415.11,-26.99,13,0.0704,True,False,45.18
经开区,科技企业,2022-12-08,3253.55,392,初创期,True,2230.18,-248.74,20,0.1063,True,False,319.93
长安区,制造业,2019-03-28,19751.28,733,成长期,True,48217.18,5871.95,3,0.0395,True,False,3930.69
高新区,金融服务,2020-05-28,27836.32,112,初创期,True,19160.42,-1366.85,1,0.0303,True,False,1041.0
长安区,商贸服务,2021-10-27,1599.87,119,成熟期,True,5983.51,1124.12,0,0.0368,False,False,868.25
经开区,制造业,2023-03-04,12785.29,960,成长期,True,29391.91,5311.03,1,0.048,True,False,1890.12
高新区,金融服务,2020-02-16,12645.77,72,初创期,True,13970.59,293.43,2,0.0133,False,False,968.94
碑林区,文化创意,2020-10-16,1392.6,96,初创期,True,1200.07,-19.0,8,0.1194,True,False,134.19
未央区,金融服务,2020-01-30,44933.22,65,成熟期,True,158460.16,40113.51,2,0.0382,False,True,16089.3
灞桥区,金融服务,2019-06-21,41554.11,208,初创期,True,61710.92,1287.8,4,0.0104,False,True,4007.68
曲江新区,文化创意,2019-08-11,1398.75,46,成长期,True,4138.04,676.83,14,0.0835,True,False,291.05
经开区,制造业,2021-05-06,14106.16,562,成长期,True,27817.25,4640.38,3,0.0141,True,False,2001.07
高新区,科技企业,2023-12-12,4579.07,141,初创期,True,3995.82,-29.71,3,0.0816,True,False,543.81
经开区,科技企业,2021-08-02,550.43,304,成熟期,True,2023.87,572.0,17,0.088,True,False,166.22
长安区,制造业,2020-04-30,13682.17,1823,转型期,True,28709.74,2983.01,2,0.0375,True,False,1966.41
新城区,金融服务,2021-01-14,12122.15,204,成长期,True,22247.05,2714.29,2,0.0496,False,True,1535.57
长安区,制造业,2022-07-07,4670.34,467,初创期,True,2747.0,-87.09,3,0.0132,False,False,396.74
雁塔区,文化创意,2022-08-20,1648.07,80,初创期,False,2170.06,-212.96,16,0.1248,True,False,211.56
莲湖区,商贸服务,2021-03-08,549.68,33,成熟期,True,2149.47,510.23,5,0.0333,False,False,281.34
雁塔区,科技企业,2023-04-29,9451.73,164,成长期,True,15360.12,1882.64,3,0.0938,False,True,2068.0
新城区,金融服务,2022-09-06,25400.41,260,成长期,True,58123.81,7759.67,5,0.0288,True,False,3452.74
高新区,科技企业,2019-01-11,9822.61,439,成长期,True,15578.7,2159.06,1,0.0964,True,False,2287.47
碑林区,金融服务,2019-08-07,25444.79,144,成长期,True,73697.53,13912.24,2,0.0111,True,True,8644.03
碑林区,文化创意,2020-05-12,752.84,77,成长期,True,1702.21,204.54,11,0.144,True,False,226.25
雁塔区,科技企业,2019-06-04,7583.53,491,成长期,True,20449.73,3673.81,1,0.1153,True,False,1160.97
曲江新区,文化创意,2020-02-03,449.16,92,成熟期,True,2144.73,427.62,4,0.084,False,False,281.28
长安区,制造业,2020-04-27,8183.3,1104,初创期,True,6066.78,-1056.24,2,0.0161,False,False,780.01
雁塔区,文化创意,2020-03-11,1710.34,11,成长期,True,3521.21,554.58,16,0.1137,True,False,200.47
高新区,文化创意,2022-06-05,1987.09,71,成长期,True,4188.06,611.11,5,0.1199,False,False,274.11
高新区,制造业,2020-12-31,16559.1,1625,成长期,True,39533.1,5080.13,2,0.0459,True,False,5269.13
碑林区,商贸服务,2021-07-21,1699.84,20,成长期,True,4829.64,571.29,3,0.0106,False,False,273.26
经开区,科技企业,2020-11-16,9197.67,318,成长期,True,15706.12,2239.5,2,0.0572,False,True,2054.38
灞桥区,科技企业,2019-02-17,5466.03,473,成熟期,True,24453.99,5254.56,10,0.0668,True,True,2356.35
高新区,金融服务,2022-05-20,22649.1,87,初创期,True,30452.2,569.53,2,0.03,False,False,3107.02
经开区,制造业,2020-12-22,4381.11,1916,成长期,True,8594.39,1474.19,1,0.017,True,False,572.8
未央区,制造业,2020-02-13,15388.75,1685,成熟期,True,72773.55,13196.62,2,0.0369,False,True,9552.36
经开区,制造业,2023-05-31,3284.3,190,初创期,True,3373.7,-299.62,1,0.0159,True,False,338.7
碑林区,金融服务,2020-01-13,18737.58,297,成长期,True,55776.18,7477.3,1,0.0375,True,True,6044.07
经开区,制造业,2019-01-19,6909.6,928,初创期,True,9318.38,883.62,4,0.02,True,False,991.58
未央区,制造业,2021-07-30,6843.72,433,成长期,True,11685.06,1987.22,4,0.0124,False,True,974.4
高新区,科技企业,2020-04-15,1196.13,162,成长期,True,3296.89,366.7,6,0.1246,False,False,184.89
经开区,科技企业,2021-01-15,339.95,232,成长期,True,762.0,90.85,5,0.0671,True,False,56.74
碑林区,文化创意,2021-02-27,1421.78,43,初创期,True,1248.85,-53.29,16,0.1434,False,False,91.0
碑林区,商贸服务,2023-10-23,2258.25,44,成长期,True,3441.99,638.77,3,0.0388,False,False,328.13
碑林区,金融服务,2020-05-20,15076.02,221,成熟期,True,74398.72,11653.73,2,0.0196,False,True,3883.98
莲湖区,文化创意,2021-04-02,431.5,66,成熟期,True,1630.13,436.14,3,0.1072,False,False,240.58
经开区,科技企业,2019-10-10,4128.65,331,初创期,True,2843.18,-316.65,7,0.1297,False,False,173.44
曲江新区,科技企业,2020-01-31,6499.72,472,成熟期,True,24490.59,5632.32,20,0.0938,True,False,2744.01
曲江新区,文化创意,2020-02-18,1708.91,87,成长期,True,3641.56,681.42,6,0.0967,False,False,478.5
高新区,科技企业,2023-11-21,6885.05,473,成熟期,True,25947.88,4162.66,2,0.1063,True,False,1908.98
高新区,科技企业,2021-05-29,5542.24,141,成长期,False,12832.44,1318.64,2,0.1303,False,False,1742.77
碑林区,商贸服务,2021-08-23,1571.77,196,初创期,True,796.03,-18.81,4,0.0437,False,False,92.78
长安区,制造业,2021-04-13,11626.45,1607,成长期,True,21120.65,2342.95,4,0.0403,True,False,1357.64
曲江新区,商贸服务,2023-10-06,2319.7,95,成长期,False,3843.28,521.76,3,0.0411,True,False,216.84
高新区,科技企业,2022-11-08,3105.24,413,成长期,True,5765.07,582.92,13,0.126,False,False,322.66
新城区,科技企业,2022-05-02,4030.2,105,成长期,True,7440.4,1406.85,13,0.0606,True,False,745.96
经开区,科技企业,2020-01-14,7246.65,48,初创期,True,9888.37,728.6,9,0.1488,True,False,1313.42
新城区,商贸服务,2023-11-11,561.29,52,成长期,True,1611.38,216.76,3,0.0147,False,False,105.9
莲湖区,商贸服务,2021-10-02,2543.11,103,成长期,True,5546.94,647.64,3,0.0362,False,False,512.03
长安区,制造业,2021-12-30,18752.46,610,成熟期,True,81694.91,13895.22,4,0.0389,False,False,10440.68
经开区,科技企业,2022-03-14,4856.45,100,初创期,True,5333.01,-364.54,1,0.0527,True,False,389.07
雁塔区,文化创意,2021-06-16,184.71,77,成长期,True,468.61,54.91,4,0.1432,False,False,52.94
莲湖区,制造业,2022-12-06,2528.61,1278,成熟期,False,9682.2,2271.57,0,0.0381,True,False,936.41
未央区,制造业,2022-07-14,15944.84,1456,成长期,True,32762.35,4155.48,1,0.038,True,False,4025.33
碑林区,金融服务,2021-10-02,35064.52,181,成长期,True,97917.95,18663.94,3,0.0407,False,False,11972.58
雁塔区,文化创意,2019-04-20,1067.69,55,初创期,True,1398.35,-201.39,6,0.1206,True,False,189.47
碑林区,文化创意,2021-04-02,1953.67,50,成长期,True,4962.63,847.63,12,0.1423,False,False,505.13
经开区,科技企业,2019-10-09,7926.82,257,成长期,False,14033.88,2502.38,4,0.0996,False,True,1025.75
新城区,金融服务,2021-07-23,4042.08,33,成长期,True,10129.31,1989.05,0,0.042,True,True,547.55
莲湖区,金融服务,2020-11-23,45860.51,175,转型期,False,96375.23,13031.31,2,0.0236,False,False,9132.49
新城区,商贸服务,2019-02-02,814.14,179,成熟期,False,2584.75,403.35,5,0.0374,False,False,306.53
经开区,科技企业,2019-03-16,876.79,213,成长期,True,2075.56,381.54,4,0.105,False,False,123.21
碑林区,文化创意,2021-04-16,664.83,70,初创期,False,394.02,-38.19,8,0.0537,False,False,52.69
长安区,制造业,2021-11-12,4097.09,329,成长期,True,8005.27,841.93,4,0.034,False,False,915.92
长安区,科技企业,2022-09-15,9441.92,313,成熟期,True,31293.18,5453.87,10,0.0605,False,True,3566.03
莲湖区,商贸服务,2022-06-20,1131.07,167,成熟期,True,4053.2,1126.88,1,0.0385,False,False,329.69
灞桥区,科技企业,2021-11-19,8196.69,438,初创期,True,11602.99,765.2,16,0.0756,False,True,1384.23
曲江新区,文化创意,2023-09-28,1112.24,99,初创期,True,845.75,-33.44,11,0.1425,True,False,70.07
曲江新区,文化创意,2021-08-22,105.51,85,成长期,True,216.22,30.55,15,0.121,True,False,28.27
长安区,制造业,2023-02-12,9350.36,1998,成长期,True,26307.51,4100.24,2,0.0264,True,False,2031.69
高新区,金融服务,2020-04-18,47547.45,158,初创期,True,49637.8,-6619.49,3,0.0349,True,True,7191.33
莲湖区,制造业,2021-04-29,11975.69,146,初创期,True,11981.25,-1689.08,0,0.021,False,False,1491.72
未央区,制造业,2020-01-18,14720.77,730,成熟期,True,53010.4,13798.17,4,0.0175,False,True,3740.8
未央区,商贸服务,2020-10-07,876.75,53,初创期,True,767.91,-36.67,0,0.0474,False,False,65.41
新城区,金融服务,2020-08-12,9483.69,143,初创期,True,6476.57,-1261.65,3,0.0476,True,False,593.79
碑林区,文化创意,2019-10-03,1500.78,39,成长期,True,2709.8,312.11,9,0.0886,True,False,239.1
灞桥区,金融服务,2022-09-21,30890.05,89,初创期,True,25538.42,-930.66,3,0.0432,False,True,2379.97
未央区,制造业,2021-04-02,4616.07,219,成长期,True,10926.12,2068.64,3,0.0254,True,True,1006.88
莲湖区,商贸服务,2021-11-03,2201.82,147,初创期,True,2235.6,-175.16,0,0.0138,False,False,288.27
碑林区,商贸服务,2021-07-13,2633.56,169,成长期,False,7858.71,1365.28,5,0.0498,True,False,1119.61
高新区,商贸服务,2023-04-03,2058.8,118,成长期,False,5695.32,1113.16,3,0.0187,True,False,786.11
曲江新区,文化创意,2020-09-23,525.94,8,初创期,True,692.09,-45.93,4,0.1255,True,False,50.87
未央区,制造业,2022-03-24,10125.74,1303,成长期,True,16292.51,2333.4,3,0.0431,False,True,967.1
雁塔区,制造业,2019-10-01,8736.52,1955,成长期,True,22424.28,2382.91,5,0.0215,True,True,1184.7
高新区,科技企业,2019-06-12,3400.6,40,初创期,True,2013.05,-284.7,17,0.1108,False,False,218.52
新城区,商贸服务,2022-03-23,1758.49,176,成长期,True,5046.89,777.63,3,0.0276,True,False,396.71
未央区,制造业,2023-05-12,3478.93,487,成长期,True,10035.54,1432.74,2,0.0174,True,True,1132.95
经开区,科技企业,2022-07-12,3524.34,76,成熟期,True,14642.27,3412.53,3,0.0862,True,False,1279.73
未央区,商贸服务,2019-09-08,1861.69,38,初创期,True,2272.28,-89.88,0,0.0352,False,False,137.49
经开区,科技企业,2020-01-02,2267.67,224,转型期,False,4764.57,478.67,1,0.0931,False,False,402.11
经开区,制造业,2022-04-09,742.16,681,成熟期,True,2419.76,697.18,3,0.0276,True,False,241.67
碑林区,商贸服务,2020-10-28,2047.52,182,初创期,True,1921.77,-106.75,1,0.0393,True,False,206.15
长安区,文化创意,2020-02-13,1736.13,63,成熟期,False,5597.58,1353.04,14,0.145,False,False,389.35
长安区,制造业,2023-03-02,12493.59,1035,成长期,True,24711.21,2797.41,3,0.0107,True,True,1438.73
高新区,科技企业,2019-09-14,1899.84,68,成长期,True,5438.5,753.09,18,0.1089,False,False,436.69
高新区,金融服务,2022-03-30,13803.11,86,初创期,True,13244.18,-91.76,5,0.0426,True,False,692.07
高新区,金融服务,2021-04-07,41366.52,48,初创期,True,29829.07,-968.27,1,0.0209,False,True,1923.24
经开区,制造业,2023-10-11,9867.4,141,成熟期,True,33343.08,7994.75,1,0.0294,False,False,4769.76
高新区,科技企业,2023-11-14,1088.04,138,成熟期,True,4975.75,878.61,17,0.0566,False,False,728.24
经开区,科技企业,2020-09-26,7086.55,37,转型期,True,18457.38,1497.34,11,0.0737,True,True,1412.25
高新区,金融服务,2021-09-19,43400.36,30,成长期,True,119393.5,21473.88,1,0.0407,False,True,17853.4
新城区,制造业,2020-11-30,12752.48,1540,成熟期,True,57974.12,9236.14,3,0.0307,False,False,7032.66
碑林区,文化创意,2022-02-02,513.47,76,成长期,True,898.96,178.49,14,0.1226,False,False,110.13
高新区,金融服务,2020-12-13,1419.52,155,成熟期,True,4859.71,789.2,2,0.0293,True,False,684.47
碑林区,文化创意,2020-10-29,1522.65,92,成长期,True,3766.29,530.87,4,0.0646,False,False,382.29
莲湖区,制造业,2021-08-01,4049.46,589,转型期,True,14905.43,1288.39,3,0.0346,True,False,2134.18
新城区,商贸服务,2020-05-18,3798.73,69,初创期,False,2555.29,-122.8,0,0.0276,False,False,290.78
未央区,商贸服务,2023-10-06,4140.62,46,初创期,True,2994.77,208.64,5,0.0181,True,False,281.17
未央区,文化创意,2023-04-07,412.4,22,成长期,True,693.38,104.71,12,0.1281,True,False,84.19
雁塔区,科技企业,2022-12-21,4619.28,373,转型期,True,14335.58,775.89,12,0.0611,False,False,1974.29
碑林区,文化创意,2019-11-01,506.9,83,成长期,True,1045.97,155.87,15,0.0747,True,False,136.78
碑林区,金融服务,2021-07-21,8378.12,94,成熟期,True,31574.4,6205.78,3,0.0469,False,True,2231.35
雁塔区,文化创意,2021-12-29,272.74,62,初创期,False,193.27,-8.88,16,0.0941,True,False,14.35
新城区,金融服务,2023-05-03,13915.3,221,初创期,True,17888.36,638.17,3,0.0112,False,False,1428.76
长安区,商贸服务,2021-10-18,145.18,197,成长期,True,371.87,63.34,5,0.0436,False,False,20.18
碑林区,文化创意,2022-03-21,1002.78,33,成熟期,False,3688.84,553.58,4,0.0591,False,False,405.18
莲湖区,商贸服务,2019-12-16,3464.35,32,初创期,True,3462.89,-214.39,4,0.0277,True,False,325.48
灞桥区,制造业,2019-07-26,6661.15,1370,初创期,False,6848.79,5.53,0,0.0452,True,False,704.63
碑林区,金融服务,2022-07-16,21231.79,88,成熟期,True,69556.59,15825.9,1,0.0131,True,True,5772.82
高新区,文化创意,2020-10-03,1708.56,49,初创期,True,2258.5,81.4,14,0.1193,True,False,260.7
莲湖区,商贸服务,2020-05-06,2758.16,95,成长期,True,5836.46,701.99,2,0.0409,False,False,481.56
经开区,制造业,2022-12-11,7920.68,897,成长期,True,19682.24,2315.6,0,0.0106,True,False,1042.22
高新区,金融服务,2023-09-29,26224.34,94,初创期,True,38946.9,-6393.6,3,0.0283,False,False,4716.9
碑林区,商贸服务,2023-11-01,1369.07,189,成长期,True,3868.59,399.05,3,0.0314,False,False,558.31
雁塔区,科技企业,2020-07-04,2399.04,25,初创期,False,3417.12,-679.4,13,0.0683,False,False,208.15
新城区,商贸服务,2022-09-09,4830.38,136,初创期,False,4232.16,-157.09,0,0.0211,False,False,311.13
雁塔区,文化创意,2019-09-22,1279.42,71,转型期,True,3130.77,425.78,9,0.1019,False,False,208.13
经开区,科技企业,2020-10-12,2044.55,245,成熟期,True,6969.08,1626.19,12,0.0558,False,False,559.57
未央区,制造业,2019-07-27,17941.6,1202,初创期,True,11299.18,-2044.08,1,0.0257,True,True,741.2
