date,district,station,PM2.5,PM10,SO2,NO2,CO,O3,AQI,noise_level,area_type,water_quality,green_coverage,waste_treatment_rate,sewage_treatment_rate
2023-02-24,雁塔区,大雁塔站,40.55,120.1,32.64,93.99,2.18,190.13,114,65.7,交通干线,IV类,0.45,0.95,0.947
2023-02-24,雁塔区,小雁塔站,32.42,173.51,21.5,98.82,1.82,68.94,139,46.6,居住区,V类,0.45,0.953,0.97
2023-02-24,未央区,未央宫站,75.49,186.58,31.44,83.91,2.28,75.62,149,70.9,交通干线,IV类,0.41,0.965,0.953
2023-02-24,未央区,开发区站,96.8,164.95,50.6,63.27,2.68,81.72,145,50.6,居住区,IV类,0.41,0.962,0.967
2023-02-24,灞桥区,灞桥站,22.63,93.88,33.92,75.42,0.71,93.46,91,57.6,居住区,V类,0.43,0.978,0.943
2023-02-24,灞桥区,纺织城站,59.24,46.25,22.8,105.27,2.71,185.38,126,64.9,工业区,II类,0.43,0.985,0.966
2023-02-24,长安区,郭杜站,52.17,122.21,18.15,75.91,2.28,94.59,98,61.1,商业区,III类,0.48,0.984,0.978
2023-02-24,长安区,大学城站,40.93,45.66,19.13,68.51,2.95,134.4,118,63.3,工业区,IV类,0.48,0.952,0.955
2023-02-24,高新区,科技路站,28.1,59.09,11.62,75.38,1.79,174.95,105,68.8,工业区,I类,0.42,0.96,0.961
2023-02-24,高新区,高新西站,21.56,142.65,17.49,65.75,1.85,125.39,114,67.2,交通干线,III类,0.42,0.965,0.941
2023-02-24,高新区,丈八站,21.84,138.29,12.19,49.5,0.69,99.76,111,68.4,交通干线,II类,0.42,0.958,0.971
2023-02-24,经开区,经开站,86.81,183.18,41.98,72.41,1.35,69.59,147,51.5,居住区,I类,0.4,0.972,0.966
2023-02-24,经开区,浐灞站,52.71,102.79,9.69,98.41,2.91,127.49,118,60.3,商业区,I类,0.4,0.988,0.944
2023-02-24,曲江新区,曲江站,22.49,45.79,10.19,78.07,1.7,111.85,94,65.1,交通干线,V类,0.5,0.974,0.969
2023-02-24,曲江新区,芙蓉园站,82.71,134.94,45.63,99.85,1.95,160.51,124,77.4,交通干线,IV类,0.5,0.982,0.944
2023-02-25,新城区,民乐站,61.86,110.41,20.69,39.67,2.31,163.33,98,65.6,商业区,II类,0.4,0.978,0.957
2023-02-25,新城区,长乐站,47.94,103.97,7.56,68.48,1.55,117.21,83,65.8,商业区,III类,0.4,0.981,0.953
2023-02-25,碑林区,小寨站,80.65,155.62,7.43,29.7,2.7,193.35,124,70.9,交通干线,III类,0.38,0.966,0.978
2023-02-25,碑林区,文艺路站,52.92,60.29,38.04,93.16,1.09,221.84,133,45.7,居住区,II类,0.38,0.987,0.945
2023-02-25,莲湖区,北院门站,102.3,174.34,38.1,71.59,1.25,85.09,153,76.4,交通干线,II类,0.35,0.981,0.958
2023-02-25,莲湖区,红庙坡站,106.17,150.6,55.36,96.67,2.97,197.46,159,61.7,商业区,I类,0.35,0.969,0.968
2023-02-25,雁塔区,大雁塔站,28.93,138.58,30.04,85.62,0.87,155.52,111,74.0,交通干线,I类,0.45,0.968,0.947
2023-02-25,雁塔区,小雁塔站,53.9,144.28,41.18,53.99,2.05,132.91,115,67.5,商业区,II类,0.45,0.99,0.97
2023-02-25,未央区,未央宫站,65.89,54.6,25.16,83.4,2.42,79.62,100,78.5,交通干线,IV类,0.41,0.955,0.962
2023-02-25,未央区,开发区站,101.98,64.16,38.18,46.22,3.2,121.59,153,73.4,交通干线,I类,0.41,0.985,0.958
2023-02-25,灞桥区,灞桥站,59.36,132.35,19.74,64.27,0.86,168.17,106,73.8,工业区,V类,0.43,0.969,0.95
2023-02-25,灞桥区,纺织城站,96.99,129.29,53.32,34.0,2.23,136.08,145,51.9,居住区,III类,0.43,0.976,0.964
2023-02-25,长安区,郭杜站,33.31,78.05,40.39,79.43,0.74,99.08,95,50.5,居住区,I类,0.48,0.951,0.943
2023-02-25,长安区,大学城站,35.6,125.05,16.16,88.04,3.39,126.87,136,58.8,居住区,II类,0.48,0.989,0.963
2023-02-25,高新区,科技路站,27.12,109.09,53.03,97.85,3.43,145.36,137,73.0,交通干线,II类,0.42,0.976,0.968
2023-02-25,高新区,高新西站,102.64,127.3,25.6,56.76,3.59,216.79,154,74.0,工业区,II类,0.42,0.965,0.959
2023-02-25,高新区,丈八站,80.53,111.81,28.84,83.6,3.01,226.02,136,68.0,交通干线,V类,0.42,0.954,0.941
2023-02-25,经开区,经开站,98.1,145.46,21.14,51.25,2.03,162.21,147,69.9,交通干线,I类,0.4,0.99,0.961
2023-02-25,经开区,浐灞站,50.57,115.43,50.25,105.76,2.43,75.32,127,53.4,居住区,III类,0.4,0.961,0.96
2023-02-25,曲江新区,曲江站,65.42,107.45,55.79,29.51,3.49,68.38,140,70.5,工业区,II类,0.5,0.96,0.965
2023-02-25,曲江新区,芙蓉园站,42.53,116.36,14.7,32.01,1.43,169.88,102,60.7,工业区,III类,0.5,0.967,0.975
2023-02-26,新城区,民乐站,23.19,79.09,53.76,70.06,1.75,174.83,108,73.2,工业区,II类,0.4,0.96,0.966
2023-02-26,新城区,长乐站,75.0,99.47,37.24,74.68,1.2,158.13,112,65.6,工业区,V类,0.4,0.964,0.974
2023-02-26,碑林区,小寨站,73.87,193.28,41.18,105.67,2.4,58.45,155,74.9,工业区,IV类,0.38,0.95,0.946
2023-02-26,碑林区,文艺路站,53.77,48.81,14.91,101.43,1.38,91.8,122,58.9,商业区,IV类,0.38,0.983,0.949
2023-02-26,莲湖区,北院门站,33.39,146.25,34.43,46.05,3.25,133.63,130,67.1,商业区,III类,0.35,0.961,0.941
2023-02-26,莲湖区,红庙坡站,65.38,55.98,34.33,63.89,3.12,78.26,125,64.6,商业区,I类,0.35,0.982,0.962
2023-02-26,雁塔区,大雁塔站,33.44,127.08,13.37,102.95,1.08,178.49,124,68.7,交通干线,I类,0.45,0.987,0.97
2023-02-26,雁塔区,小雁塔站,51.87,46.34,37.65,93.11,0.79,147.01,112,66.9,交通干线,IV类,0.45,0.982,0.942
2023-02-26,未央区,未央宫站,41.86,121.96,25.37,83.02,2.64,197.7,119,70.5,交通干线,II类,0.41,0.963,0.944
2023-02-26,未央区,开发区站,83.07,81.87,23.2,108.2,3.21,147.01,130,67.9,工业区,I类,0.41,0.976,0.953
2023-02-26,灞桥区,灞桥站,106.44,158.81,53.71,97.83,2.01,181.3,160,65.5,商业区,II类,0.43,0.978,0.954
2023-02-26,灞桥区,纺织城站,32.73,64.34,43.62,109.77,3.56,147.36,142,75.8,交通干线,II类,0.43,0.952,0.968
2023-02-26,长安区,郭杜站,26.92,171.4,30.59,94.92,1.29,172.73,137,67.3,工业区,II类,0.48,0.961,0.956
2023-02-26,长安区,大学城站,45.89,182.16,17.59,44.34,2.97,220.54,146,74.7,工业区,IV类,0.48,0.961,0.97
2023-02-26,高新区,科技路站,64.13,130.94,21.67,70.93,3.12,63.39,125,65.3,交通干线,V类,0.42,0.964,0.947
2023-02-26,高新区,高新西站,37.16,130.55,42.41,56.68,3.31,117.8,132,47.8,居住区,V类,0.42,0.981,0.957
2023-02-26,高新区,丈八站,33.74,100.14,10.02,114.35,1.02,225.01,137,59.6,商业区,II类,0.42,0.954,0.964
2023-02-26,经开区,经开站,53.93,112.59,45.0,109.11,1.87,188.28,131,69.6,交通干线,II类,0.4,0.967,0.971
2023-02-26,经开区,浐灞站,54.11,207.65,27.25,112.31,2.46,107.35,166,55.2,居住区,V类,0.4,0.959,0.957
2023-02-26,曲江新区,曲江站,65.25,145.72,52.01,82.78,0.88,185.51,117,49.0,居住区,IV类,0.5,0.952,0.963
2023-02-26,曲江新区,芙蓉园站,23.72,155.25,53.14,60.82,1.52,202.34,124,64.4,商业区,II类,0.5,0.976,0.955
2023-02-27,新城区,民乐站,81.7,108.97,28.52,67.36,2.12,59.95,123,64.9,工业区,II类,0.4,0.961,0.967
2023-02-27,新城区,长乐站,69.75,41.13,34.34,32.16,1.26,139.65,105,62.4,工业区,II类,0.4,0.987,0.978
2023-02-27,碑林区,小寨站,47.1,41.56,39.61,50.1,2.31,188.87,113,69.9,商业区,V类,0.38,0.988,0.971
2023-02-27,碑林区,文艺路站,29.52,72.89,39.63,39.83,0.91,87.5,79,69.4,交通干线,II类,0.38,0.973,0.965
2023-02-27,莲湖区,北院门站,40.96,97.88,15.64,60.09,0.93,96.11,78,59.9,居住区,IV类,0.35,0.986,0.974
2023-02-27,莲湖区,红庙坡站,31.3,45.56,23.79,41.24,2.41,177.06,106,66.0,工业区,IV类,0.35,0.966,0.956
2023-02-27,雁塔区,大雁塔站,74.06,50.46,12.91,71.24,0.79,54.03,111,49.9,居住区,V类,0.45,0.981,0.955
2023-02-27,雁塔区,小雁塔站,43.95,78.78,34.89,37.56,0.92,79.04,70,51.4,居住区,II类,0.45,0.976,0.963
2023-02-27,未央区,未央宫站,51.86,107.79,10.21,84.86,2.6,142.86,104,55.6,居住区,IV类,0.41,0.964,0.952
2023-02-27,未央区,开发区站,43.23,121.62,8.23,90.85,2.66,74.19,109,72.0,交通干线,III类,0.41,0.986,0.958
2023-02-27,灞桥区,灞桥站,67.35,154.85,22.48,73.8,1.61,79.57,124,61.0,工业区,I类,0.43,0.969,0.94
2023-02-27,灞桥区,纺织城站,42.38,140.23,6.1,68.57,0.88,70.89,112,67.0,交通干线,II类,0.43,0.952,0.966
2023-02-27,长安区,郭杜站,72.72,154.74,26.98,36.44,1.69,57.63,124,65.8,工业区,V类,0.48,0.963,0.976
2023-02-27,长安区,大学城站,22.34,42.22,26.34,55.36,1.4,48.57,66,46.4,居住区,V类,0.48,0.971,0.958
2023-02-27,高新区,科技路站,34.28,144.18,44.74,33.36,1.6,49.22,115,60.0,商业区,V类,0.42,0.968,0.977
2023-02-27,高新区,高新西站,24.25,102.64,36.49,48.44,1.81,91.78,82,73.6,交通干线,IV类,0.42,0.978,0.948
2023-02-27,高新区,丈八站,43.72,84.25,29.82,80.63,1.17,77.48,97,65.5,工业区,I类,0.42,0.953,0.963
2023-02-27,经开区,经开站,63.41,82.65,19.39,54.08,1.02,98.43,95,65.8,交通干线,III类,0.4,0.969,0.966
2023-02-27,经开区,浐灞站,62.46,53.8,35.87,74.41,1.01,126.06,94,60.8,工业区,I类,0.4,0.962,0.95
2023-02-27,曲江新区,曲江站,80.23,163.36,6.29,44.44,1.35,54.17,131,55.2,居住区,II类,0.5,0.973,0.973
2023-02-27,曲江新区,芙蓉园站,81.14,133.86,29.54,70.11,1.49,113.14,122,64.8,商业区,III类,0.5,0.967,0.967
2023-02-28,新城区,民乐站,73.35,186.15,43.86,60.62,3.35,139.95,149,68.0,商业区,IV类,0.4,0.988,0.953
2023-02-28,新城区,长乐站,60.1,88.06,9.02,106.8,1.16,152.96,128,70.6,工业区,II类,0.4,0.978,0.955
2023-02-28,碑林区,小寨站,102.87,158.23,36.51,46.18,1.7,222.34,154,68.6,工业区,V类,0.38,0.971,0.958
2023-02-28,碑林区,文艺路站,105.87,61.7,17.87,67.87,2.9,106.19,159,60.8,商业区,IV类,0.38,0.96,0.945
2023-02-28,莲湖区,北院门站,98.82,108.62,50.4,105.86,2.46,201.92,148,67.7,交通干线,I类,0.35,0.97,0.962
2023-02-28,莲湖区,红庙坡站,89.62,125.42,56.36,101.21,2.05,69.04,134,66.8,工业区,I类,0.35,0.985,0.941
2023-02-28,雁塔区,大雁塔站,82.05,164.7,47.05,103.49,2.02,82.28,132,55.2,商业区,II类,0.45,0.981,0.941
2023-02-28,雁塔区,小雁塔站,100.88,92.87,21.75,97.84,1.14,106.05,151,66.3,交通干线,II类,0.45,0.97,0.943
2023-02-28,未央区,未央宫站,48.33,65.3,28.85,71.71,3.06,137.94,122,65.8,交通干线,IV类,0.41,0.965,0.975
2023-02-28,未央区,开发区站,86.9,99.71,46.37,58.79,2.06,180.55,130,74.1,交通干线,I类,0.41,0.968,0.961
2023-02-28,灞桥区,灞桥站,46.34,166.63,32.93,66.56,2.03,107.07,133,77.2,交通干线,III类,0.43,0.971,0.944
2023-02-28,灞桥区,纺织城站,61.47,138.87,32.95,37.0,1.75,219.13,131,73.7,工业区,I类,0.43,0.953,0.952
2023-02-28,长安区,郭杜站,67.48,157.77,23.95,78.66,2.28,150.75,126,69.6,交通干线,III类,0.48,0.956,0.972
2023-02-28,长安区,大学城站,34.59,111.66,27.7,71.43,1.91,183.99,110,62.8,工业区,I类,0.48,0.987,0.957
2023-02-28,高新区,科技路站,28.74,146.72,14.99,108.8,2.33,207.87,131,74.6,工业区,IV类,0.42,0.977,0.955
2023-02-28,高新区,高新西站,105.35,131.79,16.5,38.74,1.19,199.94,158,60.0,居住区,II类,0.42,0.966,0.969
2023-02-28,高新区,丈八站,53.79,91.79,40.95,103.43,1.58,75.7,124,76.7,交通干线,IV类,0.42,0.966,0.958
2023-02-28,经开区,经开站,106.24,104.92,15.77,51.7,0.76,118.4,159,71.9,工业区,III类,0.4,0.977,0.972
2023-02-28,经开区,浐灞站,72.59,51.31,19.14,30.24,2.93,157.14,117,53.2,居住区,IV类,0.4,0.959,0.958
2023-02-28,曲江新区,曲江站,40.1,207.41,40.93,111.29,2.35,90.32,166,57.6,商业区,I类,0.5,0.965,0.941
2023-02-28,曲江新区,芙蓉园站,41.39,149.61,7.94,77.37,2.24,109.89,120,63.0,商业区,IV类,0.5,0.988,0.947
2023-03-01,新城区,民乐站,20.72,181.15,50.39,86.35,1.1,124.07,145,70.6,工业区,III类,0.4,0.968,0.949
2023-03-01,新城区,长乐站,56.29,50.65,9.07,94.6,1.92,125.79,114,59.7,居住区,II类,0.4,0.962,0.977
2023-03-01,碑林区,小寨站,42.01,169.31,32.8,79.6,0.75,69.91,135,69.5,交通干线,II类,0.38,0.956,0.953
2023-03-01,碑林区,文艺路站,41.51,168.25,37.03,89.47,1.69,66.87,135,65.7,工业区,IV类,0.38,0.977,0.948
2023-03-01,莲湖区,北院门站,61.66,193.96,7.7,58.9,1.86,73.88,155,47.7,居住区,II类,0.35,0.954,0.948
2023-03-01,莲湖区,红庙坡站,76.04,61.26,43.89,43.75,2.14,180.11,114,79.7,交通干线,V类,0.35,0.968,0.963
2023-03-01,雁塔区,大雁塔站,36.28,156.53,8.46,37.47,3.1,62.68,125,76.7,交通干线,V类,0.45,0.952,0.954
2023-03-01,雁塔区,小雁塔站,71.94,110.42,15.93,101.62,0.9,141.67,122,60.9,商业区,IV类,0.45,0.969,0.977
2023-03-01,未央区,未央宫站,88.75,158.57,42.53,29.74,2.69,162.41,133,57.2,居住区,V类,0.41,0.977,0.944
2023-03-01,未央区,开发区站,43.45,169.67,34.38,52.72,1.7,153.51,136,70.7,工业区,V类,0.41,0.982,0.948
2023-03-01,灞桥区,灞桥站,70.81,168.2,30.7,65.51,3.16,93.98,135,79.1,交通干线,I类,0.43,0.967,0.978
2023-03-01,灞桥区,纺织城站,20.42,40.18,26.31,90.37,2.04,196.62,118,54.4,居住区,V类,0.43,0.976,0.945
2023-03-01,长安区,郭杜站,20.36,45.49,6.94,72.8,2.21,119.99,88,73.1,工业区,III类,0.48,0.965,0.964
2023-03-01,长安区,大学城站,29.94,91.44,38.35,103.92,2.53,109.13,125,45.4,居住区,III类,0.48,0.964,0.947
2023-03-01,高新区,科技路站,66.91,55.68,14.16,58.48,1.01,149.08,100,67.1,工业区,III类,0.42,0.985,0.956
2023-03-01,高新区,高新西站,53.66,141.41,33.9,67.68,1.25,206.2,124,69.4,交通干线,III类,0.42,0.989,0.951
2023-03-01,高新区,丈八站,59.99,116.48,30.42,95.83,1.33,143.6,115,56.3,居住区,IV类,0.42,0.957,0.948
2023-03-01,经开区,经开站,25.27,69.73,6.99,39.16,2.22,123.98,89,79.3,交通干线,I类,0.4,0.98,0.961
2023-03-01,经开区,浐灞站,40.6,86.13,28.12,36.49,1.99,133.63,80,69.8,交通干线,IV类,0.4,0.973,0.963
2023-03-01,曲江新区,曲江站,52.55,69.53,31.38,35.33,2.47,64.85,99,64.5,工业区,IV类,0.5,0.964,0.977
2023-03-01,曲江新区,芙蓉园站,39.0,112.23,12.67,40.22,0.84,152.89,92,63.4,工业区,I类,0.5,0.951,0.94
2023-03-02,新城区,民乐站,85.79,72.63,47.88,55.48,1.22,130.14,129,58.1,商业区,V类,0.4,0.959,0.941
2023-03-02,新城区,长乐站,36.62,173.57,15.67,54.25,2.19,127.82,139,78.9,交通干线,III类,0.4,0.967,0.98
2023-03-02,碑林区,小寨站,25.62,148.53,19.19,40.74,2.93,176.65,119,50.9,居住区,III类,0.38,0.952,0.956
2023-03-02,碑林区,文艺路站,55.69,176.41,9.9,51.12,1.18,113.28,141,62.8,商业区,I类,0.38,0.982,0.957
2023-03-02,莲湖区,北院门站,79.7,83.5,15.77,97.0,2.03,95.08,120,65.9,工业区,V类,0.35,0.97,0.968
2023-03-02,莲湖区,红庙坡站,51.6,70.57,33.6,45.32,2.9,124.52,116,72.7,交通干线,I类,0.35,0.982,0.94
2023-03-02,雁塔区,大雁塔站,30.31,103.03,47.56,81.1,2.13,74.6,97,69.0,商业区,I类,0.45,0.987,0.962
2023-03-02,雁塔区,小雁塔站,74.08,120.92,48.33,50.68,2.23,112.39,111,69.1,交通干线,I类,0.45,0.988,0.974
2023-03-02,未央区,未央宫站,27.67,120.96,13.63,45.84,0.97,53.13,97,49.6,居住区,IV类,0.41,0.968,0.953
2023-03-02,未央区,开发区站,64.47,127.95,16.6,32.22,2.27,91.79,102,60.2,商业区,II类,0.41,0.956,0.952
2023-03-02,灞桥区,灞桥站,61.31,112.16,26.52,61.48,0.88,110.95,92,48.3,居住区,IV类,0.43,0.986,0.943
2023-03-02,灞桥区,纺织城站,68.71,114.17,22.27,82.49,1.04,149.96,103,64.0,商业区,IV类,0.43,0.963,0.966
2023-03-02,长安区,郭杜站,47.34,98.98,44.13,41.9,1.94,167.64,101,57.7,商业区,V类,0.48,0.961,0.975
2023-03-02,长安区,大学城站,31.05,110.64,34.32,66.83,1.86,156.62,94,54.5,居住区,IV类,0.48,0.957,0.972
2023-03-02,高新区,科技路站,54.2,45.7,25.71,96.15,1.01,58.45,115,65.6,工业区,I类,0.42,0.958,0.955
2023-03-02,高新区,高新西站,82.67,90.55,20.3,61.64,0.74,174.78,124,46.2,居住区,II类,0.42,0.955,0.98
2023-03-02,高新区,丈八站,86.16,61.95,16.94,57.4,2.13,93.87,129,54.0,居住区,II类,0.42,0.953,0.978
2023-03-02,经开区,经开站,45.46,180.96,47.04,50.7,2.92,82.75,145,71.8,交通干线,V类,0.4,0.952,0.98
2023-03-02,经开区,浐灞站,19.18,168.31,16.43,35.68,1.05,116.55,135,77.6,交通干线,I类,0.4,0.975,0.959
2023-03-02,曲江新区,曲江站,39.59,116.11,25.5,41.66,2.88,106.07,115,56.8,居住区,IV类,0.5,0.954,0.946
2023-03-02,曲江新区,芙蓉园站,30.1,52.33,46.32,30.53,0.72,56.98,93,79.8,交通干线,V类,0.5,0.975,0.94
2023-03-03,新城区,民乐站,36.01,130.37,13.14,19.48,1.2,73.61,104,55.7,居住区,II类,0.4,0.973,0.947
2023-03-03,新城区,长乐站,17.36,120.18,31.83,45.38,1.79,63.95,96,65.7,商业区,IV类,0.4,0.96,0.949
2023-03-03,碑林区,小寨站,45.1,119.65,14.75,33.63,1.91,83.05,96,59.2,商业区,III类,0.38,0.975,0.956
2023-03-03,碑林区,文艺路站,50.34,83.35,32.88,31.47,1.26,42.33,76,58.5,商业区,III类,0.38,0.966,0.961
2023-03-03,莲湖区,北院门站,64.35,79.98,31.44,23.18,2.19,48.14,97,78.1,交通干线,IV类,0.35,0.982,0.95
2023-03-03,莲湖区,红庙坡站,44.05,44.81,27.86,61.19,0.83,64.48,73,50.6,居住区,V类,0.35,0.96,0.963
2023-03-03,雁塔区,大雁塔站,63.07,75.84,8.3,33.54,0.63,79.77,95,56.5,居住区,V类,0.45,0.954,0.974
2023-03-03,雁塔区,小雁塔站,41.35,112.88,23.63,64.21,1.93,98.3,90,50.3,居住区,IV类,0.45,0.967,0.954
2023-03-03,未央区,未央宫站,49.7,123.9,23.91,72.28,2.08,61.27,99,52.6,居住区,II类,0.41,0.954,0.945
2023-03-03,未央区,开发区站,21.63,90.96,19.24,67.42,1.25,79.63,81,51.5,居住区,III类,0.41,0.982,0.967
2023-03-03,灞桥区,灞桥站,61.57,110.18,20.59,19.09,1.29,109.73,92,76.5,交通干线,V类,0.43,0.985,0.973
2023-03-03,灞桥区,纺织城站,57.01,52.25,30.72,68.84,1.59,122.56,86,62.5,工业区,V类,0.43,0.975,0.945
2023-03-03,长安区,郭杜站,60.31,137.33,8.64,50.98,1.69,61.77,110,52.9,居住区,III类,0.48,0.982,0.969
2023-03-03,长安区,大学城站,60.93,94.4,33.94,64.52,0.67,43.12,91,59.2,商业区,IV类,0.48,0.975,0.979
2023-03-03,高新区,科技路站,62.6,31.61,22.65,19.46,0.77,116.87,94,70.7,工业区,IV类,0.42,0.981,0.978
2023-03-03,高新区,高新西站,52.06,73.82,8.32,61.72,1.2,86.73,78,61.0,工业区,V类,0.42,0.952,0.943
2023-03-03,高新区,丈八站,50.29,129.56,11.68,29.82,2.25,38.96,104,62.9,工业区,IV类,0.42,0.986,0.954
2023-03-03,经开区,经开站,43.0,52.15,21.16,21.79,0.58,85.2,64,64.8,工业区,IV类,0.4,0.974,0.963
2023-03-03,经开区,浐灞站,23.71,33.07,23.73,46.74,0.62,145.58,87,59.0,商业区,V类,0.4,0.97,0.944
2023-03-03,曲江新区,曲江站,56.84,59.76,11.65,40.18,1.84,97.15,85,53.5,居住区,II类,0.5,0.952,0.974
2023-03-03,曲江新区,芙蓉园站,68.14,86.6,35.3,49.34,2.16,113.53,102,73.5,工业区,II类,0.5,0.971,0.961
2023-03-04,新城区,民乐站,18.26,128.89,34.68,66.62,0.52,82.96,103,47.5,居住区,III类,0.4,0.957,0.961
2023-03-04,新城区,长乐站,22.18,85.54,26.13,28.47,0.54,44.36,68,70.8,工业区,V类,0.4,0.987,0.972
2023-03-04,碑林区,小寨站,26.34,28.85,9.19,30.59,0.47,79.06,47,78.7,交通干线,III类,0.38,0.966,0.977
2023-03-04,碑林区,文艺路站,15.4,27.6,32.97,43.11,1.6,97.05,66,77.5,交通干线,II类,0.38,0.973,0.96
2023-03-04,莲湖区,北院门站,16.1,134.84,9.95,34.19,2.22,136.57,108,66.1,工业区,II类,0.35,0.955,0.97
2023-03-04,莲湖区,红庙坡站,53.34,38.65,32.54,19.97,1.08,83.77,80,76.5,交通干线,V类,0.35,0.958,0.946
2023-03-04,雁塔区,大雁塔站,23.53,121.13,8.36,44.58,1.29,66.68,97,66.6,交通干线,V类,0.45,0.952,0.96
2023-03-04,雁塔区,小雁塔站,61.98,89.94,11.39,41.72,1.43,104.89,93,47.5,居住区,II类,0.45,0.98,0.947
2023-03-04,未央区,未央宫站,28.76,80.76,30.08,20.58,0.63,80.97,65,63.5,商业区,II类,0.41,0.988,0.98
2023-03-04,未央区,开发区站,17.85,65.7,12.32,29.61,0.58,62.57,53,79.5,交通干线,IV类,0.41,0.977,0.963
2023-03-04,灞桥区,灞桥站,39.86,51.31,28.55,21.24,1.37,112.38,67,65.3,交通干线,I类,0.43,0.977,0.948
2023-03-04,灞桥区,纺织城站,32.85,57.78,18.45,54.7,1.14,120.95,73,74.6,工业区,IV类,0.43,0.953,0.977
2023-03-04,长安区,郭杜站,22.81,33.07,15.77,41.29,1.04,77.84,50,56.0,商业区,III类,0.48,0.98,0.941
2023-03-04,长安区,大学城站,57.03,39.51,28.04,65.57,1.98,137.54,86,62.2,商业区,I类,0.48,0.968,0.954
2023-03-04,高新区,科技路站,18.59,81.17,23.21,41.6,1.58,146.69,88,58.8,商业区,I类,0.42,0.985,0.96
2023-03-04,高新区,高新西站,38.29,27.72,33.91,72.1,2.25,71.54,90,46.6,居住区,I类,0.42,0.973,0.966
2023-03-04,高新区,丈八站,23.77,136.47,19.1,53.92,1.87,100.51,109,68.6,交通干线,II类,0.42,0.98,0.979
2023-03-04,经开区,经开站,26.73,133.7,5.74,32.33,1.47,143.17,107,58.2,商业区,III类,0.4,0.97,0.944
2023-03-04,经开区,浐灞站,63.94,93.59,15.7,71.22,1.18,47.87,96,56.8,商业区,II类,0.4,0.962,0.943
2023-03-04,曲江新区,曲江站,48.01,121.96,30.0,36.2,0.62,43.43,98,66.8,工业区,I类,0.5,0.987,0.962
2023-03-04,曲江新区,芙蓉园站,48.28,60.51,16.0,52.3,0.58,66.95,72,71.1,工业区,II类,0.5,0.955,0.958
2023-03-05,新城区,民乐站,74.07,125.0,26.84,76.21,0.88,123.57,111,46.2,居住区,V类,0.4,0.954,0.979
2023-03-05,新城区,长乐站,67.67,136.32,36.08,48.31,0.74,125.24,109,73.5,工业区,I类,0.4,0.967,0.96
2023-03-05,碑林区,小寨站,20.3,137.97,29.27,29.5,1.22,152.51,110,69.6,商业区,III类,0.38,0.988,0.96
2023-03-05,碑林区,文艺路站,17.5,57.65,17.05,40.92,1.77,77.87,71,57.1,居住区,III类,0.38,0.952,0.973
2023-03-05,莲湖区,北院门站,40.28,52.19,30.72,74.87,0.69,140.87,90,66.6,交通干线,III类,0.35,0.955,0.942
2023-03-05,莲湖区,红庙坡站,20.43,106.73,27.25,72.09,1.33,107.51,87,54.6,居住区,I类,0.35,0.962,0.951
2023-03-05,雁塔区,大雁塔站,18.36,60.74,24.08,30.52,1.2,48.38,49,47.1,居住区,III类,0.45,0.963,0.961
2023-03-05,雁塔区,小雁塔站,52.99,96.71,24.55,37.65,1.4,56.46,79,60.9,商业区,III类,0.45,0.971,0.974
2023-03-05,未央区,未央宫站,21.09,144.19,24.16,77.7,2.05,59.81,115,73.4,工业区,IV类,0.41,0.965,0.96
2023-03-05,未央区,开发区站,57.87,51.79,17.31,44.38,2.48,124.19,99,79.8,交通干线,V类,0.41,0.976,0.971
2023-03-05,灞桥区,灞桥站,42.01,134.38,19.02,41.11,1.13,161.6,108,65.1,工业区,III类,0.43,0.966,0.96
2023-03-05,灞桥区,纺织城站,15.91,35.83,27.74,32.34,1.47,100.36,60,58.4,居住区,V类,0.43,0.954,0.948
2023-03-05,长安区,郭杜站,29.21,31.46,34.14,44.43,1.4,76.12,68,50.5,居住区,V类,0.48,0.98,0.952
2023-03-05,长安区,大学城站,75.79,120.58,30.52,60.4,2.43,129.29,114,56.4,商业区,IV类,0.48,0.978,0.945
2023-03-05,高新区,科技路站,33.83,91.07,24.67,52.06,0.57,84.67,73,65.8,商业区,I类,0.42,0.981,0.965
2023-03-05,高新区,高新西站,47.45,75.03,5.61,25.29,2.02,100.89,81,75.1,交通干线,III类,0.42,0.975,0.96
2023-03-05,高新区,丈八站,18.81,102.8,20.23,53.64,1.3,111.18,82,56.8,商业区,II类,0.42,0.986,0.943
