po_id,material_id,supplier_id,order_date,quantity,expected_delivery_date,actual_delivery_date,actual_quantity,unit_price,total_amount,actual_amount,delivery_status,quantity_status,status
PO003228,MAT044,SUP007,2023-04-04,50,2023-05-03,2023-05-03,50.0,10.64,532.0,532.0,On Time,Complete,Completed
PO003229,MAT045,SUP005,2023-04-04,100,2023-04-19,2023-04-19,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO003230,MAT046,SUP005,2023-04-04,230,2023-04-19,2023-04-19,230.0,341.98,78655.4,78655.4,On Time,Complete,Completed
PO003231,MAT015,SUP005,2023-04-05,80,2023-04-24,2023-04-24,80.0,198.83,15906.4,15906.4,On Time,Complete,Completed
PO003232,MAT023,SUP012,2023-04-05,280,2023-04-26,2023-04-26,253.0,457.2,128016.0,115671.6,On Time,Incomplete,Completed
PO003233,MAT047,SUP019,2023-04-05,50,2023-04-16,2023-04-16,50.0,162.06,8103.0,8103.0,On Time,Complete,Completed
PO003234,MAT001,SUP005,2023-04-06,200,2023-04-20,2023-04-20,200.0,201.65,40330.0,40330.0,On Time,Complete,Completed
PO003235,MAT003,SUP018,2023-04-06,70,2023-04-13,2023-04-13,70.0,1001.11,70077.7,70077.7,On Time,Complete,Completed
PO003236,MAT006,SUP014,2023-04-06,260,2023-04-26,2023-04-26,260.0,16.91,4396.6,4396.6,On Time,Complete,Completed
PO003237,MAT008,SUP010,2023-04-06,150,2023-04-19,2023-04-24,143.0,15.98,2397.0,2285.14,Delayed,Incomplete,Completed
PO003238,MAT013,SUP016,2023-04-06,80,2023-05-03,2023-05-03,80.0,26.32,2105.6,2105.6,On Time,Complete,Completed
PO003239,MAT005,SUP005,2023-04-07,130,2023-04-25,2023-04-25,130.0,351.67,45717.1,45717.1,On Time,Complete,Completed
PO003240,MAT011,SUP004,2023-04-07,120,2023-04-19,2023-04-19,120.0,360.06,43207.2,43207.2,On Time,Complete,Completed
PO003241,MAT026,SUP016,2023-04-07,100,2023-05-04,2023-05-04,100.0,29.08,2908.0,2908.0,On Time,Complete,Completed
PO003242,MAT034,SUP014,2023-04-07,200,2023-05-01,2023-05-01,200.0,15.4,3080.0,3080.0,On Time,Complete,Completed
PO003243,MAT036,SUP006,2023-04-07,195,2023-04-17,2023-04-25,195.0,14.3,2788.5,2788.5,Delayed,Complete,Completed
PO003244,MAT044,SUP001,2023-04-07,50,2023-05-10,2023-05-10,50.0,11.37,568.5,568.5,On Time,Complete,Completed
PO003245,MAT045,SUP005,2023-04-07,100,2023-04-24,2023-04-24,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO003246,MAT046,SUP005,2023-04-07,230,2023-04-20,2023-04-20,230.0,341.98,78655.4,78655.4,On Time,Complete,Completed
PO003247,MAT001,SUP005,2023-04-08,100,2023-04-23,2023-04-23,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO003248,MAT013,SUP016,2023-04-08,100,2023-05-07,2023-05-07,100.0,26.32,2632.0,2632.0,On Time,Complete,Completed
PO003249,MAT023,SUP012,2023-04-08,140,2023-04-28,2023-04-28,140.0,457.2,64008.0,64008.0,On Time,Complete,Completed
PO003250,MAT025,SUP001,2023-04-08,40,2023-05-08,2023-05-08,40.0,33.45,1338.0,1338.0,On Time,Complete,Completed
PO003251,MAT032,SUP017,2023-04-08,120,2023-05-04,2023-05-04,109.0,203.7,24444.0,22203.3,On Time,Incomplete,Completed
PO003252,MAT050,SUP009,2023-04-08,200,2023-05-06,2023-05-06,200.0,17.2,3440.0,3440.0,On Time,Complete,Completed
PO003253,MAT001,SUP005,2023-04-09,100,2023-04-30,2023-04-30,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO003254,MAT014,SUP010,2023-04-09,60,2023-04-21,2023-04-26,60.0,9.99,599.4,599.4,Delayed,Complete,Completed
PO003255,MAT019,SUP001,2023-04-09,300,2023-05-06,2023-05-06,300.0,48.68,14604.0,14604.0,On Time,Complete,Completed
PO003256,MAT026,SUP006,2023-04-09,100,2023-04-20,2023-04-28,100.0,28.39,2839.0,2839.0,Delayed,Complete,Completed
PO003257,MAT027,SUP005,2023-04-09,290,2023-04-29,2023-04-29,290.0,368.55,106879.5,106879.5,On Time,Complete,Completed
PO003258,MAT030,SUP020,2023-04-09,148,2023-05-02,2023-05-02,148.0,31.32,4635.36,4635.36,On Time,Complete,Completed
PO003259,MAT039,SUP016,2023-04-09,200,2023-05-06,2023-05-06,200.0,14.91,2982.0,2982.0,On Time,Complete,Completed
PO003260,MAT044,SUP001,2023-04-09,50,2023-05-06,2023-05-16,50.0,11.37,568.5,568.5,Delayed,Complete,Completed
PO003261,MAT045,SUP005,2023-04-09,100,2023-04-26,2023-04-26,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO003262,MAT046,SUP005,2023-04-09,130,2023-04-25,2023-04-25,130.0,341.98,44457.4,44457.4,On Time,Complete,Completed
PO003263,MAT047,SUP002,2023-04-09,50,2023-05-04,2023-05-09,50.0,157.29,7864.5,7864.5,Delayed,Complete,Completed
PO003264,MAT003,SUP012,2023-04-10,140,2023-04-27,2023-04-27,140.0,1040.54,145675.6,145675.6,On Time,Complete,Completed
PO003265,MAT011,SUP004,2023-04-10,70,2023-04-22,2023-04-22,70.0,360.06,25204.2,25204.2,On Time,Complete,Completed
PO003266,MAT013,SUP016,2023-04-10,60,2023-05-08,2023-05-08,60.0,26.32,1579.2,1579.2,On Time,Complete,Completed
PO003267,MAT014,SUP006,2023-04-10,30,2023-04-21,2023-04-21,30.0,11.41,342.3,342.3,On Time,Complete,Completed
PO003268,MAT018,SUP010,2023-04-10,180,2023-04-23,2023-04-23,174.0,9.73,1751.4,1693.02,On Time,Incomplete,Completed
PO003269,MAT022,SUP008,2023-04-10,72,2023-05-05,2023-05-10,72.0,91.34,6576.48,6576.48,Delayed,Complete,Completed
PO003270,MAT023,SUP012,2023-04-10,120,2023-05-01,2023-05-01,120.0,457.2,54864.0,54864.0,On Time,Complete,Completed
PO003271,MAT036,SUP006,2023-04-10,290,2023-04-21,2023-04-21,290.0,14.3,4147.0,4147.0,On Time,Complete,Completed
PO003272,MAT038,SUP014,2023-04-10,100,2023-05-06,2023-05-06,100.0,26.23,2623.0,2623.0,On Time,Complete,Completed
PO003273,MAT045,SUP005,2023-04-10,100,2023-04-28,2023-04-28,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO003274,MAT046,SUP005,2023-04-10,280,2023-05-01,2023-05-01,280.0,341.98,95754.4,95754.4,On Time,Complete,Completed
PO003275,MAT001,SUP005,2023-04-11,100,2023-04-25,2023-04-25,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO003276,MAT002,SUP006,2023-04-11,200,2023-04-21,2023-05-01,200.0,21.54,4308.0,4308.0,Delayed,Complete,Completed
PO003277,MAT009,SUP019,2023-04-11,100,2023-04-22,2023-04-22,100.0,117.41,11741.0,11741.0,On Time,Complete,Completed
PO003278,MAT013,SUP016,2023-04-11,60,2023-05-08,2023-05-08,60.0,26.32,1579.2,1579.2,On Time,Complete,Completed
PO003279,MAT026,SUP006,2023-04-11,200,2023-04-20,2023-04-20,180.0,28.39,5678.0,5110.2,On Time,Incomplete,Completed
PO003280,MAT034,SUP014,2023-04-11,200,2023-05-10,2023-05-10,200.0,15.4,3080.0,3080.0,On Time,Complete,Completed
PO003281,MAT001,SUP005,2023-04-12,200,2023-04-27,2023-04-27,200.0,201.65,40330.0,40330.0,On Time,Complete,Completed
PO003282,MAT008,SUP006,2023-04-12,150,2023-04-21,2023-04-21,140.0,15.66,2349.0,2192.4,On Time,Incomplete,Completed
PO003283,MAT013,SUP020,2023-04-12,140,2023-05-03,2023-05-03,140.0,26.65,3731.0,3731.0,On Time,Complete,Completed
PO003284,MAT019,SUP007,2023-04-12,250,2023-05-11,2023-05-11,250.0,51.01,12752.5,12752.5,On Time,Complete,Completed
PO003285,MAT022,SUP008,2023-04-12,29,2023-05-06,2023-05-06,29.0,91.34,2648.86,2648.86,On Time,Complete,Completed
PO003286,MAT033,SUP004,2023-04-12,320,2023-04-24,2023-04-24,320.0,538.46,172307.2,172307.2,On Time,Complete,Completed
PO003287,MAT044,SUP007,2023-04-12,50,2023-05-01,2023-05-01,47.0,10.64,532.0,500.08,On Time,Incomplete,Completed
PO003288,MAT007,SUP003,2023-04-13,150,2023-05-16,2023-05-24,150.0,400.86,60129.0,60129.0,Delayed,Complete,Completed
PO003289,MAT046,SUP005,2023-04-13,130,2023-05-04,2023-05-04,130.0,341.98,44457.4,44457.4,On Time,Complete,Completed
PO003290,MAT047,SUP019,2023-04-13,50,2023-04-27,2023-05-02,47.0,162.06,8103.0,7616.82,Delayed,Incomplete,Completed
PO003291,MAT003,SUP012,2023-04-14,80,2023-05-03,2023-05-03,80.0,1040.54,83243.2,83243.2,On Time,Complete,Completed
PO003292,MAT005,SUP005,2023-04-14,120,2023-05-02,2023-05-02,120.0,351.67,42200.4,42200.4,On Time,Complete,Completed
PO003293,MAT009,SUP019,2023-04-14,250,2023-04-30,2023-04-30,226.0,117.41,29352.5,26534.66,On Time,Incomplete,Completed
PO003294,MAT011,SUP004,2023-04-14,160,2023-04-26,2023-04-26,160.0,360.06,57609.6,57609.6,On Time,Complete,Completed
PO003295,MAT014,SUP010,2023-04-14,60,2023-04-27,2023-04-27,56.0,9.99,599.4,559.44,On Time,Incomplete,Completed
PO003296,MAT015,SUP005,2023-04-14,180,2023-05-03,2023-05-03,180.0,198.83,35789.4,35789.4,On Time,Complete,Completed
PO003297,MAT025,SUP001,2023-04-14,20,2023-05-11,2023-05-11,20.0,33.45,669.0,669.0,On Time,Complete,Completed
PO003298,MAT035,SUP010,2023-04-14,120,2023-04-27,2023-05-01,120.0,22.85,2742.0,2742.0,Delayed,Complete,Completed
PO003299,MAT036,SUP006,2023-04-14,220,2023-04-22,2023-04-22,220.0,14.3,3146.0,3146.0,On Time,Complete,Completed
PO003300,MAT044,SUP001,2023-04-14,100,2023-05-14,2023-05-14,100.0,11.37,1137.0,1137.0,On Time,Complete,Completed
PO003301,MAT045,SUP005,2023-04-14,100,2023-04-27,2023-04-27,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO003302,MAT049,SUP007,2023-04-14,130,2023-05-14,2023-05-21,130.0,37.0,4810.0,4810.0,Delayed,Complete,Completed
PO003303,MAT050,SUP009,2023-04-14,180,2023-05-08,2023-05-17,180.0,17.2,3096.0,3096.0,Delayed,Complete,Completed
PO003304,MAT001,SUP005,2023-04-15,100,2023-04-28,2023-04-28,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO003305,MAT002,SUP006,2023-04-15,300,2023-04-26,2023-04-26,286.0,21.54,6462.0,6160.44,On Time,Incomplete,Completed
PO003306,MAT004,SUP005,2023-04-15,250,2023-05-02,2023-05-02,250.0,457.21,114302.5,114302.5,On Time,Complete,Completed
PO003307,MAT021,SUP005,2023-04-15,320,2023-05-06,2023-05-06,320.0,380.35,121712.0,121712.0,On Time,Complete,Completed
PO003308,MAT034,SUP014,2023-04-15,200,2023-05-14,2023-05-14,200.0,15.4,3080.0,3080.0,On Time,Complete,Completed
PO003309,MAT042,SUP009,2023-04-15,60,2023-05-04,2023-05-04,60.0,34.48,2068.8,2068.8,On Time,Complete,Completed
PO003310,MAT043,SUP005,2023-04-15,60,2023-05-06,2023-05-06,60.0,422.46,25347.6,25347.6,On Time,Complete,Completed
PO003311,MAT046,SUP005,2023-04-15,340,2023-05-01,2023-05-01,340.0,341.98,116273.2,116273.2,On Time,Complete,Completed
PO003312,MAT047,SUP015,2023-04-15,150,2023-04-23,2023-04-23,150.0,154.94,23241.0,23241.0,On Time,Complete,Completed
PO003313,MAT001,SUP005,2023-04-16,100,2023-05-02,2023-05-02,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO003314,MAT011,SUP011,2023-04-16,180,2023-05-06,2023-05-06,180.0,337.07,60672.6,60672.6,On Time,Complete,Completed
PO003315,MAT014,SUP010,2023-04-16,40,2023-04-29,2023-04-29,40.0,9.99,399.6,399.6,On Time,Complete,Completed
PO003316,MAT023,SUP012,2023-04-16,220,2023-05-06,2023-05-06,220.0,457.2,100584.0,100584.0,On Time,Complete,Completed
PO003317,MAT029,SUP007,2023-04-16,80,2023-05-07,2023-05-07,80.0,23.54,1883.2,1883.2,On Time,Complete,Completed
PO003318,MAT034,SUP014,2023-04-16,400,2023-05-14,2023-05-14,400.0,15.4,6160.0,6160.0,On Time,Complete,Completed
PO003319,MAT045,SUP005,2023-04-16,100,2023-04-30,2023-04-30,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO003320,MAT008,SUP014,2023-04-17,100,2023-05-21,2023-05-21,100.0,16.38,1638.0,1638.0,On Time,Complete,Completed
PO003321,MAT013,SUP020,2023-04-17,100,2023-05-11,2023-05-16,100.0,26.65,2665.0,2665.0,Delayed,Complete,Completed
PO003322,MAT018,SUP014,2023-04-17,240,2023-05-19,2023-05-19,240.0,9.63,2311.2,2311.2,On Time,Complete,Completed
PO003323,MAT019,SUP001,2023-04-17,300,2023-05-11,2023-05-11,300.0,48.68,14604.0,14604.0,On Time,Complete,Completed
PO003324,MAT032,SUP019,2023-04-17,100,2023-04-29,2023-05-01,100.0,180.92,18092.0,18092.0,Delayed,Complete,Completed
PO003325,MAT001,SUP005,2023-04-18,100,2023-05-05,2023-05-05,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO003326,MAT007,SUP003,2023-04-18,200,2023-05-15,2023-05-18,200.0,400.86,80172.0,80172.0,Delayed,Complete,Completed
PO003327,MAT013,SUP020,2023-04-18,100,2023-05-09,2023-05-09,100.0,26.65,2665.0,2665.0,On Time,Complete,Completed
PO003328,MAT022,SUP008,2023-04-18,54,2023-05-13,2023-05-13,50.0,91.34,4932.36,4567.0,On Time,Incomplete,Completed
PO003329,MAT026,SUP006,2023-04-18,400,2023-04-27,2023-04-27,381.0,28.39,11356.0,10816.59,On Time,Incomplete,Completed
PO003330,MAT036,SUP006,2023-04-18,125,2023-04-27,2023-05-02,125.0,14.3,1787.5,1787.5,Delayed,Complete,Completed
PO003331,MAT039,SUP020,2023-04-18,200,2023-05-11,2023-05-17,200.0,17.3,3460.0,3460.0,Delayed,Complete,Completed
PO003332,MAT044,SUP001,2023-04-18,50,2023-05-20,2023-05-27,50.0,11.37,568.5,568.5,Delayed,Complete,Completed
PO003333,MAT046,SUP005,2023-04-18,180,2023-05-06,2023-05-06,180.0,341.98,61556.4,61556.4,On Time,Complete,Completed
PO003334,MAT001,SUP005,2023-04-19,100,2023-05-11,2023-05-11,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO003335,MAT014,SUP010,2023-04-19,70,2023-05-01,2023-05-01,70.0,9.99,699.3,699.3,On Time,Complete,Completed
PO003336,MAT015,SUP005,2023-04-19,140,2023-05-03,2023-05-03,140.0,198.83,27836.2,27836.2,On Time,Complete,Completed
PO003337,MAT025,SUP001,2023-04-19,20,2023-05-19,2023-05-19,20.0,33.45,669.0,669.0,On Time,Complete,Completed
PO003338,MAT027,SUP005,2023-04-19,270,2023-05-08,2023-05-08,270.0,368.55,99508.5,99508.5,On Time,Complete,Completed
PO003339,MAT034,SUP014,2023-04-19,100,2023-05-20,2023-05-20,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO003340,MAT038,SUP014,2023-04-19,200,2023-05-23,2023-05-23,200.0,26.23,5246.0,5246.0,On Time,Complete,Completed
PO003341,MAT044,SUP007,2023-04-19,50,2023-05-06,2023-05-06,50.0,10.64,532.0,532.0,On Time,Complete,Completed
PO003342,MAT045,SUP005,2023-04-19,200,2023-05-06,2023-05-06,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO003343,MAT001,SUP005,2023-04-20,100,2023-05-12,2023-05-12,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO003344,MAT005,SUP005,2023-04-20,60,2023-05-03,2023-05-03,60.0,351.67,21100.2,21100.2,On Time,Complete,Completed
PO003345,MAT012,SUP004,2023-04-20,100,2023-05-02,2023-05-02,100.0,382.16,38216.0,38216.0,On Time,Complete,Completed
PO003346,MAT013,SUP016,2023-04-20,160,2023-05-17,2023-05-17,160.0,26.32,4211.2,4211.2,On Time,Complete,Completed
PO003347,MAT014,SUP010,2023-04-20,50,2023-05-03,2023-05-03,50.0,9.99,499.5,499.5,On Time,Complete,Completed
PO003348,MAT024,SUP005,2023-04-20,400,2023-05-02,2023-05-02,400.0,445.61,178244.0,178244.0,On Time,Complete,Completed
PO003349,MAT036,SUP006,2023-04-20,130,2023-05-01,2023-05-01,130.0,14.3,1859.0,1859.0,On Time,Complete,Completed
PO003350,MAT047,SUP019,2023-04-20,100,2023-05-06,2023-05-12,100.0,162.06,16206.0,16206.0,Delayed,Complete,Completed
PO003351,MAT048,SUP007,2023-04-20,220,2023-05-08,2023-05-08,220.0,35.28,7761.6,7761.6,On Time,Complete,Completed
PO003352,MAT011,SUP011,2023-04-21,80,2023-05-10,2023-05-16,80.0,337.07,26965.6,26965.6,Delayed,Complete,Completed
PO003353,MAT014,SUP006,2023-04-21,50,2023-05-01,2023-05-01,50.0,11.41,570.5,570.5,On Time,Complete,Completed
PO003354,MAT022,SUP008,2023-04-21,71,2023-05-15,2023-05-20,71.0,91.34,6485.14,6485.14,Delayed,Complete,Completed
PO003355,MAT026,SUP006,2023-04-21,100,2023-05-01,2023-05-01,100.0,28.39,2839.0,2839.0,On Time,Complete,Completed
PO003356,MAT034,SUP014,2023-04-21,100,2023-05-24,2023-05-24,95.0,15.4,1540.0,1463.0,On Time,Incomplete,Completed
PO003357,MAT041,SUP006,2023-04-21,210,2023-05-01,2023-05-01,210.0,29.85,6268.5,6268.5,On Time,Complete,Completed
PO003358,MAT044,SUP007,2023-04-21,50,2023-05-14,2023-05-14,50.0,10.64,532.0,532.0,On Time,Complete,Completed
PO003359,MAT050,SUP009,2023-04-21,80,2023-05-13,2023-05-18,80.0,17.2,1376.0,1376.0,Delayed,Complete,Completed
PO003360,MAT001,SUP005,2023-04-22,200,2023-05-07,2023-05-07,200.0,201.65,40330.0,40330.0,On Time,Complete,Completed
PO003361,MAT002,SUP006,2023-04-22,100,2023-05-03,2023-05-05,91.0,21.54,2154.0,1960.14,Delayed,Incomplete,Completed
PO003362,MAT003,SUP012,2023-04-22,50,2023-05-14,2023-05-14,50.0,1040.54,52027.0,52027.0,On Time,Complete,Completed
PO003363,MAT005,SUP005,2023-04-22,40,2023-05-06,2023-05-06,40.0,351.67,14066.8,14066.8,On Time,Complete,Completed
PO003364,MAT008,SUP014,2023-04-22,150,2023-05-15,2023-05-15,150.0,16.38,2457.0,2457.0,On Time,Complete,Completed
PO003365,MAT013,SUP016,2023-04-22,60,2023-05-19,2023-05-19,60.0,26.32,1579.2,1579.2,On Time,Complete,Completed
PO003366,MAT016,SUP008,2023-04-22,140,2023-05-14,2023-05-14,140.0,113.0,15820.0,15820.0,On Time,Complete,Completed
PO003367,MAT019,SUP001,2023-04-22,250,2023-05-19,2023-05-19,235.0,48.68,12170.0,11439.8,On Time,Incomplete,Completed
PO003368,MAT036,SUP006,2023-04-22,215,2023-05-01,2023-05-01,215.0,14.3,3074.5,3074.5,On Time,Complete,Completed
PO003369,MAT037,SUP006,2023-04-22,138,2023-05-03,2023-05-03,138.0,11.29,1558.02,1558.02,On Time,Complete,Completed
PO003370,MAT046,SUP005,2023-04-22,350,2023-05-09,2023-05-09,350.0,341.98,119693.0,119693.0,On Time,Complete,Completed
PO003371,MAT015,SUP005,2023-04-23,180,2023-05-11,2023-05-11,180.0,198.83,35789.4,35789.4,On Time,Complete,Completed
PO003372,MAT023,SUP012,2023-04-23,240,2023-05-12,2023-05-12,240.0,457.2,109728.0,109728.0,On Time,Complete,Completed
PO003373,MAT034,SUP014,2023-04-23,200,2023-05-23,2023-05-23,200.0,15.4,3080.0,3080.0,On Time,Complete,Completed
PO003374,MAT045,SUP005,2023-04-23,100,2023-05-14,2023-05-14,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO003375,MAT001,SUP005,2023-04-24,100,2023-05-07,2023-05-07,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO003376,MAT011,SUP004,2023-04-24,100,2023-05-05,2023-05-05,100.0,360.06,36006.0,36006.0,On Time,Complete,Completed
PO003377,MAT013,SUP016,2023-04-24,100,2023-05-20,2023-05-20,100.0,26.32,2632.0,2632.0,On Time,Complete,Completed
PO003378,MAT014,SUP010,2023-04-24,50,2023-05-07,2023-05-17,46.0,9.99,499.5,459.54,Delayed,Incomplete,Completed
PO003379,MAT018,SUP014,2023-04-24,160,2023-05-28,2023-05-28,160.0,9.63,1540.8,1540.8,On Time,Complete,Completed
PO003380,MAT022,SUP008,2023-04-24,65,2023-05-17,2023-05-17,60.0,91.34,5937.1,5480.4,On Time,Incomplete,Completed
PO003381,MAT025,SUP009,2023-04-24,50,2023-05-23,2023-05-23,50.0,37.49,1874.5,1874.5,On Time,Complete,Completed
PO003382,MAT026,SUP016,2023-04-24,100,2023-05-22,2023-05-22,100.0,29.08,2908.0,2908.0,On Time,Complete,Completed
PO003383,MAT033,SUP004,2023-04-24,120,2023-05-06,2023-05-06,120.0,538.46,64615.2,64615.2,On Time,Complete,Completed
PO003384,MAT044,SUP007,2023-04-24,50,2023-05-18,2023-05-18,50.0,10.64,532.0,532.0,On Time,Complete,Completed
PO003385,MAT045,SUP005,2023-04-24,100,2023-05-17,2023-05-17,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO003386,MAT050,SUP009,2023-04-24,160,2023-05-19,2023-05-19,160.0,17.2,2752.0,2752.0,On Time,Complete,Completed
PO003387,MAT001,SUP005,2023-04-25,700,2023-05-09,2023-05-09,700.0,201.65,141155.0,141155.0,On Time,Complete,Completed
PO003388,MAT002,SUP010,2023-04-25,200,2023-05-08,2023-05-09,200.0,23.2,4640.0,4640.0,Delayed,Complete,Completed
PO003389,MAT024,SUP005,2023-04-25,300,2023-05-10,2023-05-10,300.0,445.61,133683.0,133683.0,On Time,Complete,Completed
PO003390,MAT043,SUP005,2023-04-25,60,2023-05-13,2023-05-13,60.0,422.46,25347.6,25347.6,On Time,Complete,Completed
PO003391,MAT005,SUP005,2023-04-26,70,2023-05-09,2023-05-09,70.0,351.67,24616.9,24616.9,On Time,Complete,Completed
PO003392,MAT013,SUP016,2023-04-26,120,2023-05-25,2023-05-25,120.0,26.32,3158.4,3158.4,On Time,Complete,Completed
PO003393,MAT027,SUP005,2023-04-26,410,2023-05-11,2023-05-11,410.0,368.55,151105.5,151105.5,On Time,Complete,Completed
PO003394,MAT044,SUP001,2023-04-26,100,2023-05-28,2023-05-28,100.0,11.37,1137.0,1137.0,On Time,Complete,Completed
PO003395,MAT045,SUP005,2023-04-26,100,2023-05-14,2023-05-14,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO003396,MAT046,SUP005,2023-04-26,210,2023-05-15,2023-05-15,210.0,341.98,71815.8,71815.8,On Time,Complete,Completed
PO003397,MAT001,SUP005,2023-04-27,100,2023-05-14,2023-05-14,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO003398,MAT008,SUP010,2023-04-27,100,2023-05-10,2023-05-20,100.0,15.98,1598.0,1598.0,Delayed,Complete,Completed
PO003399,MAT010,SUP011,2023-04-27,145,2023-05-12,2023-05-15,145.0,423.13,61353.85,61353.85,Delayed,Complete,Completed
PO003400,MAT011,SUP004,2023-04-27,890,2023-05-08,2023-05-08,890.0,360.06,320453.4,320453.4,On Time,Complete,Completed
PO003401,MAT014,SUP010,2023-04-27,60,2023-05-10,2023-05-14,60.0,9.99,599.4,599.4,Delayed,Complete,Completed
PO003402,MAT015,SUP005,2023-04-27,80,2023-05-13,2023-05-13,80.0,198.83,15906.4,15906.4,On Time,Complete,Completed
PO003403,MAT023,SUP012,2023-04-27,1040,2023-05-15,2023-05-15,1040.0,457.2,475488.0,475488.0,On Time,Complete,Completed
PO003404,MAT028,SUP017,2023-04-27,200,2023-05-20,2023-05-20,200.0,156.62,31324.0,31324.0,On Time,Complete,Completed
PO003405,MAT029,SUP001,2023-04-27,45,2023-05-26,2023-05-26,43.0,25.41,1143.45,1092.63,On Time,Incomplete,Completed
PO003406,MAT032,SUP002,2023-04-27,140,2023-05-19,2023-05-21,140.0,190.74,26703.6,26703.6,Delayed,Complete,Completed
PO003407,MAT033,SUP004,2023-04-27,460,2023-05-09,2023-05-09,460.0,538.46,247691.6,247691.6,On Time,Complete,Completed
PO003408,MAT034,SUP014,2023-04-27,100,2023-05-17,2023-05-17,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO003409,MAT036,SUP006,2023-04-27,315,2023-05-05,2023-05-05,315.0,14.3,4504.5,4504.5,On Time,Complete,Completed
PO003410,MAT042,SUP009,2023-04-27,60,2023-05-19,2023-05-19,60.0,34.48,2068.8,2068.8,On Time,Complete,Completed
PO003411,MAT005,SUP005,2023-04-28,100,2023-05-15,2023-05-15,100.0,351.67,35167.0,35167.0,On Time,Complete,Completed
PO003412,MAT014,SUP010,2023-04-28,80,2023-05-10,2023-05-10,80.0,9.99,799.2,799.2,On Time,Complete,Completed
PO003413,MAT019,SUP007,2023-04-28,200,2023-05-27,2023-05-27,200.0,51.01,10202.0,10202.0,On Time,Complete,Completed
PO003414,MAT038,SUP014,2023-04-28,250,2023-06-01,2023-06-01,250.0,26.23,6557.5,6557.5,On Time,Complete,Completed
PO003415,MAT042,SUP007,2023-04-28,60,2023-05-25,2023-05-25,60.0,40.25,2415.0,2415.0,On Time,Complete,Completed
PO003416,MAT045,SUP005,2023-04-28,1300,2023-05-16,2023-05-16,1300.0,138.06,179478.0,179478.0,On Time,Complete,Completed
PO003417,MAT050,SUP009,2023-04-28,80,2023-05-16,2023-05-16,80.0,17.2,1376.0,1376.0,On Time,Complete,Completed
PO003418,MAT001,SUP005,2023-04-29,100,2023-05-13,2023-05-13,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO003419,MAT009,SUP015,2023-04-29,150,2023-05-07,2023-05-07,150.0,103.21,15481.5,15481.5,On Time,Complete,Completed
