date,material_id,beginning_inventory,demand,replenishment,ending_inventory
2023-03-29,MAT006,114,0,0,114
2023-03-29,MAT007,111,0,0,111
2023-03-29,MAT008,288,34,0,254
2023-03-29,MAT009,265,0,0,265
2023-03-29,MAT010,197,8,0,189
2023-03-29,MAT011,38,92,120,66
2023-03-29,MAT012,71,22,0,49
2023-03-29,MAT013,90,96,120,114
2023-03-29,MAT014,38,0,0,38
2023-03-29,MAT015,115,0,0,115
2023-03-29,MAT016,100,9,0,91
2023-03-29,MAT017,148,0,0,148
2023-03-29,MAT018,207,31,0,176
2023-03-29,MAT019,218,8,0,210
2023-03-29,MAT020,129,0,0,129
2023-03-29,MAT021,146,46,0,100
2023-03-29,MAT022,33,0,0,33
2023-03-29,MAT023,161,72,0,89
2023-03-29,MAT024,187,17,0,170
2023-03-29,MAT025,31,6,0,25
2023-03-29,MAT026,194,41,0,153
2023-03-29,MAT027,106,69,130,167
2023-03-29,MAT028,182,81,0,101
2023-03-29,MAT029,52,15,115,152
2023-03-29,MAT030,48,26,64,86
2023-03-29,MAT031,46,0,0,46
2023-03-29,MAT032,136,8,0,128
2023-03-29,MAT033,110,28,120,202
2023-03-29,MAT034,127,56,0,71
2023-03-29,MAT035,63,0,0,63
2023-03-29,MAT036,283,59,0,224
2023-03-29,MAT037,272,34,0,238
2023-03-29,MAT038,67,26,200,241
2023-03-29,MAT039,127,28,0,99
2023-03-29,MAT040,115,7,0,108
2023-03-29,MAT041,109,0,0,109
2023-03-29,MAT042,132,0,0,132
2023-03-29,MAT043,27,0,0,27
2023-03-29,MAT044,94,21,0,73
2023-03-29,MAT045,68,528,600,140
2023-03-29,MAT046,166,87,260,339
2023-03-29,MAT047,48,0,0,48
2023-03-29,MAT048,113,54,360,419
2023-03-29,MAT049,169,10,0,159
2023-03-29,MAT050,112,48,0,64
2023-03-30,MAT001,70,85,100,85
2023-03-30,MAT002,175,12,0,163
2023-03-30,MAT003,36,14,30,52
2023-03-30,MAT004,128,0,0,128
2023-03-30,MAT005,128,0,0,128
2023-03-30,MAT006,114,0,0,114
2023-03-30,MAT007,111,35,0,76
2023-03-30,MAT008,254,39,0,215
2023-03-30,MAT009,265,0,0,265
2023-03-30,MAT010,189,8,0,181
2023-03-30,MAT011,66,66,90,90
2023-03-30,MAT012,49,0,0,49
2023-03-30,MAT013,114,0,0,114
2023-03-30,MAT014,38,0,0,38
2023-03-30,MAT015,115,0,0,115
2023-03-30,MAT016,91,0,0,91
2023-03-30,MAT017,148,0,0,148
2023-03-30,MAT018,176,18,0,158
2023-03-30,MAT019,210,94,0,116
2023-03-30,MAT020,129,0,0,129
2023-03-30,MAT021,100,0,0,100
2023-03-30,MAT022,33,0,0,33
2023-03-30,MAT023,89,0,0,89
2023-03-30,MAT024,170,32,0,138
2023-03-30,MAT025,25,8,0,17
2023-03-30,MAT026,153,0,0,153
2023-03-30,MAT027,167,60,0,107
2023-03-30,MAT028,101,77,170,194
2023-03-30,MAT029,152,6,0,146
2023-03-30,MAT030,86,0,0,86
2023-03-30,MAT031,46,0,0,46
2023-03-30,MAT032,128,0,0,128
2023-03-30,MAT033,202,19,0,183
2023-03-30,MAT034,71,60,200,211
2023-03-30,MAT035,63,0,0,63
2023-03-30,MAT036,224,64,0,160
2023-03-30,MAT037,238,24,0,214
2023-03-30,MAT038,241,25,0,216
2023-03-30,MAT039,99,34,0,65
2023-03-30,MAT040,108,9,0,99
2023-03-30,MAT041,109,0,0,109
2023-03-30,MAT042,132,0,0,132
2023-03-30,MAT043,27,0,0,27
2023-03-30,MAT044,73,23,0,50
2023-03-30,MAT045,140,51,0,89
2023-03-30,MAT046,339,68,0,271
2023-03-30,MAT047,48,34,50,64
2023-03-30,MAT048,419,0,0,419
2023-03-30,MAT049,159,22,0,137
2023-03-30,MAT050,64,34,130,160
2023-03-31,MAT001,85,76,100,109
2023-03-31,MAT002,163,23,0,140
2023-03-31,MAT003,52,11,0,41
2023-03-31,MAT004,128,5,0,123
2023-03-31,MAT005,128,0,0,128
2023-03-31,MAT006,114,0,0,114
2023-03-31,MAT007,76,0,0,76
2023-03-31,MAT008,215,36,0,179
2023-03-31,MAT009,265,48,0,217
2023-03-31,MAT010,181,0,0,181
2023-03-31,MAT011,90,0,0,90
2023-03-31,MAT012,49,0,0,49
2023-03-31,MAT013,114,54,0,60
2023-03-31,MAT014,38,0,0,38
2023-03-31,MAT015,115,0,0,115
2023-03-31,MAT016,91,0,0,91
2023-03-31,MAT017,148,0,0,148
2023-03-31,MAT018,158,26,0,132
2023-03-31,MAT019,116,57,250,309
2023-03-31,MAT020,129,0,0,129
2023-03-31,MAT021,100,0,0,100
2023-03-31,MAT022,33,0,0,33
2023-03-31,MAT023,89,0,0,89
2023-03-31,MAT024,138,22,0,116
2023-03-31,MAT025,17,5,50,62
2023-03-31,MAT026,153,41,0,112
2023-03-31,MAT027,107,0,0,107
2023-03-31,MAT028,194,0,0,194
2023-03-31,MAT029,146,9,0,137
2023-03-31,MAT030,86,0,0,86
2023-03-31,MAT031,46,16,50,80
2023-03-31,MAT032,128,32,0,96
2023-03-31,MAT033,183,18,0,165
2023-03-31,MAT034,211,56,0,155
2023-03-31,MAT035,63,13,0,50
2023-03-31,MAT036,160,71,190,279
2023-03-31,MAT037,214,0,0,214
2023-03-31,MAT038,216,0,0,216
2023-03-31,MAT039,65,33,200,232
2023-03-31,MAT040,99,15,0,84
2023-03-31,MAT041,109,0,0,109
2023-03-31,MAT042,132,0,0,132
2023-03-31,MAT043,27,0,0,27
2023-03-31,MAT044,50,27,0,23
2023-03-31,MAT045,89,29,0,60
2023-03-31,MAT046,271,50,0,221
2023-03-31,MAT047,64,0,0,64
2023-03-31,MAT048,419,21,0,398
2023-03-31,MAT049,137,15,0,122
2023-03-31,MAT050,160,23,0,137
2023-04-01,MAT001,109,74,0,35
2023-04-01,MAT002,140,63,100,177
2023-04-01,MAT003,41,12,0,29
2023-04-01,MAT004,123,0,0,123
2023-04-01,MAT005,128,36,0,92
2023-04-01,MAT006,114,0,0,114
2023-04-01,MAT007,76,32,150,194
2023-04-01,MAT008,179,39,0,140
2023-04-01,MAT009,217,61,0,156
2023-04-01,MAT010,181,0,0,181
2023-04-01,MAT011,90,0,0,90
2023-04-01,MAT012,49,20,0,29
2023-04-01,MAT013,60,94,160,126
2023-04-01,MAT014,38,0,0,38
2023-04-01,MAT015,115,0,0,115
2023-04-01,MAT016,91,13,0,78
2023-04-01,MAT017,148,0,0,148
2023-04-01,MAT018,132,29,0,103
2023-04-01,MAT019,309,41,0,268
2023-04-01,MAT020,129,0,0,129
2023-04-01,MAT021,100,42,240,298
2023-04-01,MAT022,33,0,0,33
2023-04-01,MAT023,89,92,240,237
2023-04-01,MAT024,116,17,0,99
2023-04-01,MAT025,62,5,0,57
2023-04-01,MAT026,112,53,0,59
2023-04-01,MAT027,107,0,0,107
2023-04-01,MAT028,194,0,0,194
2023-04-01,MAT029,137,0,0,137
2023-04-01,MAT030,86,19,0,67
2023-04-01,MAT031,80,0,0,80
2023-04-01,MAT032,96,0,0,96
2023-04-01,MAT033,165,36,0,129
2023-04-01,MAT034,155,61,0,94
2023-04-01,MAT035,50,0,0,50
2023-04-01,MAT036,279,62,0,217
2023-04-01,MAT037,214,23,0,191
2023-04-01,MAT038,216,0,0,216
2023-04-01,MAT039,232,18,0,214
2023-04-01,MAT040,84,16,0,68
2023-04-01,MAT041,109,0,0,109
2023-04-01,MAT042,132,0,0,132
2023-04-01,MAT043,27,0,0,27
2023-04-01,MAT044,23,31,100,92
2023-04-01,MAT045,60,56,100,104
2023-04-01,MAT046,221,143,90,168
2023-04-01,MAT047,64,38,0,26
2023-04-01,MAT048,398,12,0,386
2023-04-01,MAT049,122,0,0,122
2023-04-01,MAT050,137,43,0,94
2023-04-02,MAT001,35,79,100,56
2023-04-02,MAT002,177,23,0,154
2023-04-02,MAT003,29,12,60,77
2023-04-02,MAT004,123,0,0,123
2023-04-02,MAT005,92,0,0,92
2023-04-02,MAT006,114,0,0,114
2023-04-02,MAT007,194,29,0,165
2023-04-02,MAT008,140,40,0,100
2023-04-02,MAT009,156,50,0,106
2023-04-02,MAT010,181,8,0,173
2023-04-02,MAT011,90,0,0,90
2023-04-02,MAT012,29,0,0,29
2023-04-02,MAT013,126,0,0,126
2023-04-02,MAT014,38,0,0,38
2023-04-02,MAT015,115,0,0,115
2023-04-02,MAT016,78,0,0,78
2023-04-02,MAT017,148,0,0,148
2023-04-02,MAT018,103,30,0,73
2023-04-02,MAT019,268,61,0,207
2023-04-02,MAT020,129,0,0,129
2023-04-02,MAT021,298,53,0,245
2023-04-02,MAT022,33,24,24,33
2023-04-02,MAT023,237,67,0,170
2023-04-02,MAT024,99,0,0,99
2023-04-02,MAT025,57,9,0,48
2023-04-02,MAT026,59,0,0,59
2023-04-02,MAT027,107,0,0,107
2023-04-02,MAT028,194,0,0,194
2023-04-02,MAT029,137,3,0,134
2023-04-02,MAT030,67,27,89,129
2023-04-02,MAT031,80,0,0,80
2023-04-02,MAT032,96,0,0,96
2023-04-02,MAT033,129,18,0,111
2023-04-02,MAT034,94,58,100,136
2023-04-02,MAT035,50,0,0,50
2023-04-02,MAT036,217,43,0,174
2023-04-02,MAT037,191,16,0,175
2023-04-02,MAT038,216,29,0,187
2023-04-02,MAT039,214,22,0,192
2023-04-02,MAT040,68,12,200,256
2023-04-02,MAT041,109,0,0,109
2023-04-02,MAT042,132,0,0,132
2023-04-02,MAT043,27,9,0,18
2023-04-02,MAT044,92,30,0,62
2023-04-02,MAT045,104,0,0,104
2023-04-02,MAT046,168,95,180,253
2023-04-02,MAT047,26,30,50,46
2023-04-02,MAT048,386,28,0,358
2023-04-02,MAT049,122,22,0,100
2023-04-02,MAT050,94,6,0,88
2023-04-03,MAT001,56,71,100,85
2023-04-03,MAT002,154,38,0,116
2023-04-03,MAT003,77,12,0,65
2023-04-03,MAT004,123,0,0,123
2023-04-03,MAT005,92,0,0,92
2023-04-03,MAT006,114,0,0,114
2023-04-03,MAT007,165,0,0,165
2023-04-03,MAT008,100,38,0,62
2023-04-03,MAT009,106,0,0,106
2023-04-03,MAT010,173,7,0,166
2023-04-03,MAT011,90,0,0,90
2023-04-03,MAT012,29,16,100,113
2023-04-03,MAT013,126,0,0,126
2023-04-03,MAT014,38,0,0,38
2023-04-03,MAT015,115,0,0,115
2023-04-03,MAT016,78,15,160,223
2023-04-03,MAT017,148,0,0,148
2023-04-03,MAT018,73,28,240,285
2023-04-03,MAT019,207,78,0,129
2023-04-03,MAT020,129,0,0,129
2023-04-03,MAT021,245,0,0,245
2023-04-03,MAT022,33,0,0,33
2023-04-03,MAT023,170,88,0,82
2023-04-03,MAT024,99,19,0,80
2023-04-03,MAT025,48,3,0,45
2023-04-03,MAT026,59,37,100,122
2023-04-03,MAT027,107,63,200,244
2023-04-03,MAT028,194,0,0,194
2023-04-03,MAT029,134,0,0,134
2023-04-03,MAT030,129,15,0,114
2023-04-03,MAT031,80,0,0,80
2023-04-03,MAT032,96,27,110,179
2023-04-03,MAT033,111,33,220,298
2023-04-03,MAT034,136,59,0,77
2023-04-03,MAT035,50,0,0,50
2023-04-03,MAT036,174,99,300,375
2023-04-03,MAT037,175,0,0,175
2023-04-03,MAT038,187,12,0,175
2023-04-03,MAT039,192,33,0,159
2023-04-03,MAT040,256,8,0,248
2023-04-03,MAT041,109,0,0,109
2023-04-03,MAT042,132,0,0,132
2023-04-03,MAT043,18,0,0,18
2023-04-03,MAT044,62,26,0,36
2023-04-03,MAT045,104,0,0,104
2023-04-03,MAT046,253,157,0,96
2023-04-03,MAT047,46,0,0,46
2023-04-03,MAT048,358,30,0,328
2023-04-03,MAT049,100,0,0,100
2023-04-03,MAT050,88,104,180,164
2023-04-04,MAT001,85,75,100,110
2023-04-04,MAT002,116,54,200,262
2023-04-04,MAT003,65,13,0,52
2023-04-04,MAT004,123,0,0,123
2023-04-04,MAT005,92,0,0,92
2023-04-04,MAT006,114,0,0,114
2023-04-04,MAT007,165,38,0,127
2023-04-04,MAT008,62,37,100,125
2023-04-04,MAT009,106,0,0,106
2023-04-04,MAT010,166,0,0,166
2023-04-04,MAT011,90,0,0,90
2023-04-04,MAT012,113,0,0,113
2023-04-04,MAT013,126,0,0,126
2023-04-04,MAT014,38,0,0,38
2023-04-04,MAT015,115,35,0,80
2023-04-04,MAT016,223,0,0,223
2023-04-04,MAT017,148,0,0,148
2023-04-04,MAT018,285,31,0,254
2023-04-04,MAT019,129,98,350,381
2023-04-04,MAT020,129,0,0,129
2023-04-04,MAT021,245,0,0,245
2023-04-04,MAT022,33,27,16,22
2023-04-04,MAT023,82,0,0,82
2023-04-04,MAT024,80,12,300,368
2023-04-04,MAT025,45,8,0,37
2023-04-04,MAT026,122,40,0,82
2023-04-04,MAT027,244,0,0,244
2023-04-04,MAT028,194,0,0,194
2023-04-04,MAT029,134,13,0,121
2023-04-04,MAT030,114,0,0,114
2023-04-04,MAT031,80,0,0,80
2023-04-04,MAT032,179,0,0,179
2023-04-04,MAT033,298,24,0,274
2023-04-04,MAT034,77,53,100,124
2023-04-04,MAT035,50,0,0,50
2023-04-04,MAT036,375,76,0,299
2023-04-04,MAT037,175,0,0,175
2023-04-04,MAT038,175,0,0,175
2023-04-04,MAT039,159,22,0,137
2023-04-04,MAT040,248,13,0,235
2023-04-04,MAT041,109,0,0,109
2023-04-04,MAT042,132,0,0,132
2023-04-04,MAT043,18,23,55,50
2023-04-04,MAT044,36,30,50,56
2023-04-04,MAT045,104,87,100,117
2023-04-04,MAT046,96,72,230,254
2023-04-04,MAT047,46,0,0,46
2023-04-04,MAT048,328,12,0,316
2023-04-04,MAT049,100,17,0,83
2023-04-04,MAT050,164,34,0,130
2023-04-05,MAT001,110,69,0,41
2023-04-05,MAT002,262,23,0,239
2023-04-05,MAT003,52,0,0,52
2023-04-05,MAT004,123,0,0,123
2023-04-05,MAT005,92,0,0,92
2023-04-05,MAT006,114,0,0,114
2023-04-05,MAT007,127,28,0,99
2023-04-05,MAT008,125,32,0,93
2023-04-05,MAT009,106,0,0,106
2023-04-05,MAT010,166,0,0,166
2023-04-05,MAT011,90,0,0,90
2023-04-05,MAT012,113,0,0,113
2023-04-05,MAT013,126,57,0,69
2023-04-05,MAT014,38,0,0,38
2023-04-05,MAT015,80,68,80,92
2023-04-05,MAT016,223,15,0,208
2023-04-05,MAT017,148,0,0,148
2023-04-05,MAT018,254,20,0,234
2023-04-05,MAT019,381,66,0,315
2023-04-05,MAT020,129,0,0,129
2023-04-05,MAT021,245,0,0,245
2023-04-05,MAT022,22,0,0,22
2023-04-05,MAT023,82,123,280,239
2023-04-05,MAT024,368,27,0,341
2023-04-05,MAT025,37,7,0,30
2023-04-05,MAT026,82,0,0,82
2023-04-05,MAT027,244,0,0,244
2023-04-05,MAT028,194,0,0,194
2023-04-05,MAT029,121,3,0,118
2023-04-05,MAT030,114,24,0,90
2023-04-05,MAT031,80,0,0,80
2023-04-05,MAT032,179,0,0,179
2023-04-05,MAT033,274,22,0,252
2023-04-05,MAT034,124,0,0,124
2023-04-05,MAT035,50,0,0,50
2023-04-05,MAT036,299,70,0,229
2023-04-05,MAT037,175,0,0,175
2023-04-05,MAT038,175,17,0,158
2023-04-05,MAT039,137,26,0,111
2023-04-05,MAT040,235,0,0,235
2023-04-05,MAT041,109,0,0,109
2023-04-05,MAT042,132,0,0,132
2023-04-05,MAT043,50,0,0,50
2023-04-05,MAT044,56,25,0,31
2023-04-05,MAT045,117,0,0,117
2023-04-05,MAT046,254,82,0,172
2023-04-05,MAT047,46,36,50,60
2023-04-05,MAT048,316,19,0,297
2023-04-05,MAT049,83,0,0,83
2023-04-05,MAT050,130,38,0,92
2023-04-06,MAT001,41,94,200,147
2023-04-06,MAT002,239,45,0,194
2023-04-06,MAT003,52,50,70,72
2023-04-06,MAT004,123,0,0,123
2023-04-06,MAT005,92,49,0,43
2023-04-06,MAT006,114,94,260,280
2023-04-06,MAT007,99,0,0,99
2023-04-06,MAT008,93,35,150,208
2023-04-06,MAT009,106,0,0,106
2023-04-06,MAT010,166,7,0,159
2023-04-06,MAT011,90,0,0,90
2023-04-06,MAT012,113,20,0,93
2023-04-06,MAT013,69,73,80,76
2023-04-06,MAT014,38,0,0,38
2023-04-06,MAT015,92,27,0,65
2023-04-06,MAT016,208,0,0,208
2023-04-06,MAT017,148,0,0,148
2023-04-06,MAT018,234,28,0,206
2023-04-06,MAT019,315,29,0,286
2023-04-06,MAT020,129,0,0,129
2023-04-06,MAT021,245,0,0,245
2023-04-06,MAT022,22,0,0,22
2023-04-06,MAT023,239,0,0,239
2023-04-06,MAT024,341,5,0,336
2023-04-06,MAT025,30,7,0,23
2023-04-06,MAT026,82,48,0,34
2023-04-06,MAT027,244,74,0,170
2023-04-06,MAT028,194,0,0,194
2023-04-06,MAT029,118,9,0,109
2023-04-06,MAT030,90,22,0,68
2023-04-06,MAT031,80,0,0,80
2023-04-06,MAT032,179,21,0,158
2023-04-06,MAT033,252,27,0,225
2023-04-06,MAT034,124,63,0,61
2023-04-06,MAT035,50,0,0,50
2023-04-06,MAT036,229,79,0,150
2023-04-06,MAT037,175,0,0,175
2023-04-06,MAT038,158,23,0,135
2023-04-06,MAT039,111,17,0,94
2023-04-06,MAT040,235,2,0,233
2023-04-06,MAT041,109,0,0,109
2023-04-06,MAT042,132,0,0,132
2023-04-06,MAT043,50,0,0,50
2023-04-06,MAT044,31,0,0,31
2023-04-06,MAT045,117,57,0,60
2023-04-06,MAT046,172,73,0,99
2023-04-06,MAT047,60,0,0,60
2023-04-06,MAT048,297,0,0,297
2023-04-06,MAT049,83,0,0,83
2023-04-06,MAT050,92,0,0,92
2023-04-07,MAT001,147,78,0,69
2023-04-07,MAT002,194,15,0,179
2023-04-07,MAT003,72,14,0,58
2023-04-07,MAT004,123,0,0,123
2023-04-07,MAT005,43,45,130,128
2023-04-07,MAT006,280,0,0,280
2023-04-07,MAT007,99,0,0,99
2023-04-07,MAT008,208,33,0,175
2023-04-07,MAT009,106,0,0,106
2023-04-07,MAT010,159,0,0,159
2023-04-07,MAT011,90,87,120,123
2023-04-07,MAT012,93,0,0,93
2023-04-07,MAT013,76,0,0,76
2023-04-07,MAT014,38,0,0,38
2023-04-07,MAT015,65,0,0,65
2023-04-07,MAT016,208,5,0,203
2023-04-07,MAT017,148,0,0,148
2023-04-07,MAT018,206,28,0,178
2023-04-07,MAT019,286,58,0,228
2023-04-07,MAT020,129,0,0,129
2023-04-07,MAT021,245,58,0,187
2023-04-07,MAT022,22,0,0,22
2023-04-07,MAT023,239,137,0,102
2023-04-07,MAT024,336,0,0,336
2023-04-07,MAT025,23,8,0,15
2023-04-07,MAT026,34,49,100,85
2023-04-07,MAT027,170,0,0,170
2023-04-07,MAT028,194,0,0,194
2023-04-07,MAT029,109,7,0,102
2023-04-07,MAT030,68,16,0,52
2023-04-07,MAT031,80,0,0,80
2023-04-07,MAT032,158,44,0,114
2023-04-07,MAT033,225,31,0,194
2023-04-07,MAT034,61,53,200,208
2023-04-07,MAT035,50,0,0,50
2023-04-07,MAT036,150,63,195,282
2023-04-07,MAT037,175,0,0,175
2023-04-07,MAT038,135,20,0,115
2023-04-07,MAT039,94,32,0,62
2023-04-07,MAT040,233,12,0,221
2023-04-07,MAT041,109,0,0,109
2023-04-07,MAT042,132,0,0,132
2023-04-07,MAT043,50,0,0,50
2023-04-07,MAT044,31,27,50,54
2023-04-07,MAT045,60,57,100,103
2023-04-07,MAT046,99,75,230,254
2023-04-07,MAT047,60,0,0,60
2023-04-07,MAT048,297,8,0,289
2023-04-07,MAT049,83,14,0,69
2023-04-07,MAT050,92,23,0,69
2023-04-08,MAT001,69,72,100,97
2023-04-08,MAT002,179,30,0,149
2023-04-08,MAT003,58,0,0,58
2023-04-08,MAT004,123,56,0,67
2023-04-08,MAT005,128,0,0,128
2023-04-08,MAT006,280,0,0,280
2023-04-08,MAT007,99,34,0,65
2023-04-08,MAT008,175,34,0,141
2023-04-08,MAT009,106,0,0,106
2023-04-08,MAT010,159,9,0,150
2023-04-08,MAT011,123,0,0,123
2023-04-08,MAT012,93,0,0,93
2023-04-08,MAT013,76,86,100,90
2023-04-08,MAT014,38,0,0,38
2023-04-08,MAT015,65,0,0,65
2023-04-08,MAT016,203,0,0,203
2023-04-08,MAT017,148,0,0,148
2023-04-08,MAT018,178,29,0,149
2023-04-08,MAT019,228,112,0,116
2023-04-08,MAT020,129,0,0,129
2023-04-08,MAT021,187,65,0,122
2023-04-08,MAT022,22,10,0,12
2023-04-08,MAT023,102,80,140,162
2023-04-08,MAT024,336,24,0,312
2023-04-08,MAT025,15,6,40,49
2023-04-08,MAT026,85,42,0,43
2023-04-08,MAT027,170,65,0,105
2023-04-08,MAT028,194,0,0,194
2023-04-08,MAT029,102,12,0,90
2023-04-08,MAT030,52,0,0,52
2023-04-08,MAT031,80,0,0,80
2023-04-08,MAT032,114,51,120,183
2023-04-08,MAT033,194,19,0,175
2023-04-08,MAT034,208,62,0,146
2023-04-08,MAT035,50,0,0,50
2023-04-08,MAT036,282,83,0,199
2023-04-08,MAT037,175,34,0,141
2023-04-08,MAT038,115,31,0,84
2023-04-08,MAT039,62,16,0,46
2023-04-08,MAT040,221,0,0,221
2023-04-08,MAT041,109,0,0,109
2023-04-08,MAT042,132,36,0,96
2023-04-08,MAT043,50,0,0,50
2023-04-08,MAT044,54,22,0,32
2023-04-08,MAT045,103,53,0,50
2023-04-08,MAT046,254,112,0,142
2023-04-08,MAT047,60,35,0,25
2023-04-08,MAT048,289,22,0,267
2023-04-08,MAT049,69,0,0,69
2023-04-08,MAT050,69,50,200,219
2023-04-09,MAT001,97,79,100,118
2023-04-09,MAT002,149,48,0,101
2023-04-09,MAT003,58,13,0,45
2023-04-09,MAT004,67,0,0,67
2023-04-09,MAT005,128,43,0,85
2023-04-09,MAT006,280,0,0,280
2023-04-09,MAT007,65,0,0,65
2023-04-09,MAT008,141,33,0,108
2023-04-09,MAT009,106,0,0,106
2023-04-09,MAT010,150,7,0,143
2023-04-09,MAT011,123,0,0,123
2023-04-09,MAT012,93,0,0,93
2023-04-09,MAT013,90,31,0,59
2023-04-09,MAT014,38,47,60,51
2023-04-09,MAT015,65,0,0,65
2023-04-09,MAT016,203,12,0,191
2023-04-09,MAT017,148,0,0,148
2023-04-09,MAT018,149,27,0,122
2023-04-09,MAT019,116,97,300,319
2023-04-09,MAT020,129,6,0,123
2023-04-09,MAT021,122,0,0,122
2023-04-09,MAT022,12,0,0,12
2023-04-09,MAT023,162,64,0,98
2023-04-09,MAT024,312,21,0,291
2023-04-09,MAT025,49,4,0,45
2023-04-09,MAT026,43,54,100,89
2023-04-09,MAT027,105,65,290,330
2023-04-09,MAT028,194,0,0,194
2023-04-09,MAT029,90,4,0,86
2023-04-09,MAT030,52,28,148,172
2023-04-09,MAT031,80,12,0,68
2023-04-09,MAT032,183,0,0,183
2023-04-09,MAT033,175,22,0,153
2023-04-09,MAT034,146,56,0,90
2023-04-09,MAT035,50,0,0,50
2023-04-09,MAT036,199,59,0,140
2023-04-09,MAT037,141,0,0,141
2023-04-09,MAT038,84,15,0,69
2023-04-09,MAT039,46,17,200,229
2023-04-09,MAT040,221,0,0,221
2023-04-09,MAT041,109,0,0,109
2023-04-09,MAT042,96,0,0,96
2023-04-09,MAT043,50,0,0,50
2023-04-09,MAT044,32,29,50,53
2023-04-09,MAT045,50,64,100,86
2023-04-09,MAT046,142,104,130,168
2023-04-09,MAT047,25,38,50,37
2023-04-09,MAT048,267,11,0,256
2023-04-09,MAT049,69,22,0,47
2023-04-09,MAT050,219,7,0,212
2023-04-10,MAT001,118,76,0,42
2023-04-10,MAT002,101,9,0,92
2023-04-10,MAT003,45,135,140,50
2023-04-10,MAT004,67,0,0,67
2023-04-10,MAT005,85,0,0,85
2023-04-10,MAT006,280,0,0,280
2023-04-10,MAT007,65,0,0,65
2023-04-10,MAT008,108,0,0,108
2023-04-10,MAT009,106,0,0,106
2023-04-10,MAT010,143,10,0,133
2023-04-10,MAT011,123,99,70,94
2023-04-10,MAT012,93,16,0,77
2023-04-10,MAT013,59,32,60,87
2023-04-10,MAT014,51,54,30,27
2023-04-10,MAT015,65,7,0,58
2023-04-10,MAT016,191,11,0,180
2023-04-10,MAT017,148,0,0,148
2023-04-10,MAT018,122,72,180,230
2023-04-10,MAT019,319,84,0,235
2023-04-10,MAT020,123,0,0,123
2023-04-10,MAT021,122,0,0,122
2023-04-10,MAT022,12,40,72,44
2023-04-10,MAT023,98,44,120,174
2023-04-10,MAT024,291,13,0,278
2023-04-10,MAT025,45,7,0,38
2023-04-10,MAT026,89,45,0,44
2023-04-10,MAT027,330,0,0,330
2023-04-10,MAT028,194,0,0,194
2023-04-10,MAT029,86,0,0,86
2023-04-10,MAT030,172,0,0,172
2023-04-10,MAT031,68,0,0,68
2023-04-10,MAT032,183,0,0,183
2023-04-10,MAT033,153,28,0,125
2023-04-10,MAT034,90,0,0,90
2023-04-10,MAT035,50,0,0,50
2023-04-10,MAT036,140,58,290,372
2023-04-10,MAT037,141,0,0,141
2023-04-10,MAT038,69,8,100,161
2023-04-10,MAT039,229,31,0,198
2023-04-10,MAT040,221,13,0,208
2023-04-10,MAT041,109,0,0,109
2023-04-10,MAT042,96,0,0,96
2023-04-10,MAT043,50,20,0,30
2023-04-10,MAT044,53,0,0,53
2023-04-10,MAT045,86,82,100,104
2023-04-10,MAT046,168,111,280,337
2023-04-10,MAT047,37,0,0,37
2023-04-10,MAT048,256,23,0,233
2023-04-10,MAT049,47,0,0,47
2023-04-10,MAT050,212,30,0,182
2023-04-11,MAT001,42,75,100,67
2023-04-11,MAT002,92,50,200,242
2023-04-11,MAT003,50,12,0,38
2023-04-11,MAT004,67,0,0,67
2023-04-11,MAT005,85,0,0,85
2023-04-11,MAT006,280,0,0,280
2023-04-11,MAT007,65,0,0,65
2023-04-11,MAT008,108,27,0,81
2023-04-11,MAT009,106,60,100,146
2023-04-11,MAT010,133,0,0,133
2023-04-11,MAT011,94,0,0,94
2023-04-11,MAT012,77,0,0,77
2023-04-11,MAT013,87,69,60,78
2023-04-11,MAT014,27,0,0,27
2023-04-11,MAT015,58,0,0,58
2023-04-11,MAT016,180,9,0,171
2023-04-11,MAT017,148,0,0,148
2023-04-11,MAT018,230,18,0,212
2023-04-11,MAT019,235,80,0,155
2023-04-11,MAT020,123,0,0,123
2023-04-11,MAT021,122,0,0,122
2023-04-11,MAT022,44,0,0,44
2023-04-11,MAT023,174,0,0,174
2023-04-11,MAT024,278,24,0,254
2023-04-11,MAT025,38,8,0,30
2023-04-11,MAT026,44,38,200,206
2023-04-11,MAT027,330,0,0,330
2023-04-11,MAT028,194,0,0,194
2023-04-11,MAT029,86,6,0,80
2023-04-11,MAT030,172,0,0,172
2023-04-11,MAT031,68,0,0,68
2023-04-11,MAT032,183,0,0,183
2023-04-11,MAT033,125,25,0,100
2023-04-11,MAT034,90,56,200,234
2023-04-11,MAT035,50,0,0,50
2023-04-11,MAT036,372,70,0,302
2023-04-11,MAT037,141,0,0,141
2023-04-11,MAT038,161,0,0,161
2023-04-11,MAT039,198,36,0,162
2023-04-11,MAT040,208,13,0,195
2023-04-11,MAT041,109,0,0,109
2023-04-11,MAT042,96,0,0,96
2023-04-11,MAT043,30,0,0,30
2023-04-11,MAT044,53,24,0,29
2023-04-11,MAT045,104,0,0,104
2023-04-11,MAT046,337,122,0,215
2023-04-11,MAT047,37,0,0,37
2023-04-11,MAT048,233,24,0,209
2023-04-11,MAT049,47,0,0,47
2023-04-11,MAT050,182,25,0,157
2023-04-12,MAT001,67,81,200,186
2023-04-12,MAT002,242,41,0,201
2023-04-12,MAT003,38,9,0,29
