name,historical_period,building_type,administrative_region,latitude,longitude,protection_batch,construction_year,preservation_status,architectural_style,floor_area,height,description
延安市西寺庙,元朝,寺庙,陕西省延安市,28.188981963026688,116.87057839449005,1,1329,完好,唐代佛寺风格,15338.439625719519,17.135301572769837,这是一座建于元朝（公元1329年）的寺庙，位于陕西省延安市，建筑风格为唐代佛寺风格。建筑面积15338平方米，高17米，目前保存状况完好。是第1批重点文物保护单位。
平遥县南会馆,唐朝,会馆,山西省平遥县,33.044746980487275,119.98823152614844,1,792,较好,地方特色风格,3877.6305476198727,12.121568162985634,这是一座建于唐朝（公元792年）的会馆，位于山西省平遥县，建筑风格为地方特色风格。建筑面积3877平方米，高12米，目前保存状况较好。是第1批重点文物保护单位。
泉州市西牌坊,明朝,牌坊,福建省泉州市,25.524925627889715,108.75305407320536,5,1623,较好,传统建筑风格,3232.441463389911,8.931334080459706,这是一座建于明朝（公元1623年）的牌坊，位于福建省泉州市，建筑风格为传统建筑风格。建筑面积3232平方米，高8米，目前保存状况较好。
汉中市西塔楼,明朝,塔楼,陕西省汉中市,26.18968870402013,102.27932225478563,8,1506,较好,传统建筑风格,4135.953448647094,19.67132151967303,这是一座建于明朝（公元1506年）的塔楼，位于陕西省汉中市，建筑风格为传统建筑风格。建筑面积4135平方米，高19米，目前保存状况较好。
镇江市北驿站,元朝,驿站,江苏省镇江市,29.64379019612919,112.75616289602442,6,1277,较差,传统建筑风格,4966.953645545488,17.349122635211852,这是一座建于元朝（公元1277年）的驿站，位于江苏省镇江市，建筑风格为传统建筑风格。建筑面积4966平方米，高17米，目前保存状况较差。
延安市西祠堂,明朝,祠堂,陕西省延安市,23.254919712993207,113.52837782861977,2,1411,完好,岭南祠堂风格,901.378875903041,6.782086653578979,这是一座建于明朝（公元1411年）的祠堂，位于陕西省延安市，建筑风格为岭南祠堂风格。建筑面积901平方米，高6米，目前保存状况完好。是第2批重点文物保护单位。
福州市北佛塔,明朝,佛塔,福建省福州市,20.25551965227849,102.69610869028381,4,1449,较好,传统建筑风格,2855.6547309609246,13.163572965922535,这是一座建于明朝（公元1449年）的佛塔，位于福建省福州市，建筑风格为传统建筑风格。建筑面积2855平方米，高13米，目前保存状况较好。是第4批重点文物保护单位。
镇江市西寺庙,清朝,寺庙,江苏省镇江市,22.492447705931813,105.95352219409045,7,1810,较差,藏传佛教风格,35172.09888533682,25.113094946688214,这是一座建于清朝（公元1810年）的寺庙，位于江苏省镇江市，建筑风格为藏传佛教风格。建筑面积35172平方米，高25米，目前保存状况较差。
苏州市南园林,宋朝,园林,江苏省苏州市,31.94136239100661,112.5460348768402,8,1020,较差,北方园林风格,3412.2607911388027,11.873162800519495,这是一座建于宋朝（公元1020年）的园林，位于江苏省苏州市，建筑风格为北方园林风格。建筑面积3412平方米，高11米，目前保存状况较差。
平遥县东佛塔,元朝,佛塔,山西省平遥县,39.53292653790173,109.81162863251689,8,1287,一般,地方特色风格,4765.303416506346,15.097960723206562,这是一座建于元朝（公元1287年）的佛塔，位于山西省平遥县，建筑风格为地方特色风格。建筑面积4765平方米，高15米，目前保存状况一般。
延安市北戏台,元朝,戏台,陕西省延安市,31.959125117439946,111.27588086579794,4,1274,完好,传统建筑风格,3348.166188605426,13.196438955398978,这是一座建于元朝（公元1274年）的戏台，位于陕西省延安市，建筑风格为传统建筑风格。建筑面积3348平方米，高13米，目前保存状况完好。是第4批重点文物保护单位。
西城区南牌坊,清朝,牌坊,北京市西城区,25.27507553728165,101.34001052642873,6,1784,较好,传统建筑风格,4169.017974854187,11.628702178037777,这是一座建于清朝（公元1784年）的牌坊，位于北京市西城区，建筑风格为传统建筑风格。建筑面积4169平方米，高11米，目前保存状况较好。
漳州市南驿站,元朝,驿站,福建省漳州市,37.65445015611598,119.51646793608538,3,1296,较好,地方特色风格,1038.851121999497,19.08255406706894,这是一座建于元朝（公元1296年）的驿站，位于福建省漳州市，建筑风格为地方特色风格。建筑面积1038平方米，高19米，目前保存状况较好。是第3批重点文物保护单位。
杭州市中佛塔,元朝,佛塔,浙江省杭州市,32.874567723073504,104.76227538625324,6,1358,一般,传统建筑风格,4707.606680782034,10.516469660942755,这是一座建于元朝（公元1358年）的佛塔，位于浙江省杭州市，建筑风格为传统建筑风格。建筑面积4707平方米，高10米，目前保存状况一般。
朝阳区南庙宇,唐朝,庙宇,北京市朝阳区,25.247475743874638,100.45474844505893,4,880,较好,地方特色风格,2286.9476291969822,19.711531191342974,这是一座建于唐朝（公元880年）的庙宇，位于北京市朝阳区，建筑风格为地方特色风格。建筑面积2286平方米，高19米，目前保存状况较好。是第4批重点文物保护单位。
朝阳区南书院,明朝,书院,北京市朝阳区,27.943309991557577,102.44891814865113,5,1585,较好,传统建筑风格,3417.4595425815546,11.23445998731368,这是一座建于明朝（公元1585年）的书院，位于北京市朝阳区，建筑风格为传统建筑风格。建筑面积3417平方米，高11米，目前保存状况较好。
福州市西官邸,元朝,官邸,福建省福州市,25.66588942508686,115.79444991969099,2,1284,较好,地方特色风格,593.8714271128069,10.226548440794673,这是一座建于元朝（公元1284年）的官邸，位于福建省福州市，建筑风格为地方特色风格。建筑面积593平方米，高10米，目前保存状况较好。是第2批重点文物保护单位。
东城区中庙宇,元朝,庙宇,北京市东城区,28.02591129520951,113.83118185199464,8,1363,一般,地方特色风格,1533.7925176661156,16.626740845741704,这是一座建于元朝（公元1363年）的庙宇，位于北京市东城区，建筑风格为地方特色风格。建筑面积1533平方米，高16米，目前保存状况一般。
杭州市东古城墙,宋朝,古城墙,浙江省杭州市,30.599339571051853,119.2448896609089,2,1270,较好,地方特色风格,1236.872311094466,10.705511004667109,这是一座建于宋朝（公元1270年）的古城墙，位于浙江省杭州市，建筑风格为地方特色风格。建筑面积1236平方米，高10米，目前保存状况较好。是第2批重点文物保护单位。
镇江市西书院,清朝,书院,江苏省镇江市,37.60124927932432,110.61127083848282,6,1881,较好,地方特色风格,1563.9837090422152,18.002959659454113,这是一座建于清朝（公元1881年）的书院，位于江苏省镇江市，建筑风格为地方特色风格。建筑面积1563平方米，高18米，目前保存状况较好。
汉中市东会馆,元朝,会馆,陕西省汉中市,33.37248973200207,117.78339426862144,4,1333,完好,传统建筑风格,1871.8958640463118,11.002998875591503,这是一座建于元朝（公元1333年）的会馆，位于陕西省汉中市，建筑风格为传统建筑风格。建筑面积1871平方米，高11米，目前保存状况完好。是第4批重点文物保护单位。
晋中市北鼓楼,清朝,鼓楼,山西省晋中市,27.680036600553994,115.0765460751322,7,1678,完好,传统建筑风格,4510.804032342465,19.080099254223004,这是一座建于清朝（公元1678年）的鼓楼，位于山西省晋中市，建筑风格为传统建筑风格。建筑面积4510平方米，高19米，目前保存状况完好。
延安市中钟楼,元朝,钟楼,陕西省延安市,36.89131235983193,107.4966320673785,2,1313,较好,传统建筑风格,2341.7438731997368,12.406399730676622,这是一座建于元朝（公元1313年）的钟楼，位于陕西省延安市，建筑风格为传统建筑风格。建筑面积2341平方米，高12米，目前保存状况较好。是第2批重点文物保护单位。
镇江市东寺庙,明朝,寺庙,江苏省镇江市,20.62361559485476,101.99540929683688,6,1613,较好,唐代佛寺风格,32218.067206180553,18.35813828459758,这是一座建于明朝（公元1613年）的寺庙，位于江苏省镇江市，建筑风格为唐代佛寺风格。建筑面积32218平方米，高18米，目前保存状况较好。
福州市中祠堂,明朝,祠堂,福建省福州市,21.262206507618203,108.61310269063748,4,1430,完好,徽派建筑风格,850.7104820155538,10.703600403548768,这是一座建于明朝（公元1430年）的祠堂，位于福建省福州市，建筑风格为徽派建筑风格。建筑面积850平方米，高10米，目前保存状况完好。是第4批重点文物保护单位。
汉中市南庙宇,明朝,庙宇,陕西省汉中市,35.23055716025184,112.7135589847399,7,1571,较好,地方特色风格,3750.1434340928204,16.55287037913606,这是一座建于明朝（公元1571年）的庙宇，位于陕西省汉中市，建筑风格为地方特色风格。建筑面积3750平方米，高16米，目前保存状况较好。
东城区中驿站,元朝,驿站,北京市东城区,38.23441609264342,116.14998445638206,4,1312,较好,地方特色风格,1852.4515635993268,11.411346675617837,这是一座建于元朝（公元1312年）的驿站，位于北京市东城区，建筑风格为地方特色风格。建筑面积1852平方米，高11米，目前保存状况较好。是第4批重点文物保护单位。
漳州市南鼓楼,唐朝,鼓楼,福建省漳州市,27.33614025316068,110.87286442903014,3,823,较好,传统建筑风格,1162.9667467195663,8.988420015094682,这是一座建于唐朝（公元823年）的鼓楼，位于福建省漳州市，建筑风格为传统建筑风格。建筑面积1162平方米，高8米，目前保存状况较好。是第3批重点文物保护单位。
大同市北城门,元朝,城门,山西省大同市,38.56086063389642,116.56745002969171,1,1304,较好,传统建筑风格,3162.981417819298,9.980767693299109,这是一座建于元朝（公元1304年）的城门，位于山西省大同市，建筑风格为传统建筑风格。建筑面积3162平方米，高9米，目前保存状况较好。是第1批重点文物保护单位。
太原市东民居,清朝,民居,山西省太原市,33.44307170773088,102.18267073930323,5,1787,较好,徽派民居风格,1673.6727430853991,6.874014725776161,这是一座建于清朝（公元1787年）的民居，位于山西省太原市，建筑风格为徽派民居风格。建筑面积1673平方米，高6米，目前保存状况较好。
汉中市西钟楼,元朝,钟楼,陕西省汉中市,34.98158767299428,101.82889410930268,2,1286,较好,地方特色风格,601.1667230044119,10.257062805943702,这是一座建于元朝（公元1286年）的钟楼，位于陕西省汉中市，建筑风格为地方特色风格。建筑面积601平方米，高10米，目前保存状况较好。是第2批重点文物保护单位。
南京市南寺庙,唐朝,寺庙,江苏省南京市,34.01851469514838,109.64311433171252,1,692,完好,唐代佛寺风格,15646.02150949548,15.495531457798938,这是一座建于唐朝（公元692年）的寺庙，位于江苏省南京市，建筑风格为唐代佛寺风格。建筑面积15646平方米，高15米，目前保存状况完好。是第1批重点文物保护单位。
宁波市中道观,宋朝,道观,浙江省宁波市,25.665797878233228,118.91577944885371,8,1186,一般,地方特色风格,2460.03837001201,8.233487686170225,这是一座建于宋朝（公元1186年）的道观，位于浙江省宁波市，建筑风格为地方特色风格。建筑面积2460平方米，高8米，目前保存状况一般。
